 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
292.871382, 0.01840407, 0.09236602, 0.01436478, 0.003934931, 0.006067248, 0.05483818, 0.1134755, 0.03053729, 0.1581697, 0.02878175, 0.02666346, 0.01439895, 0.06207869, 0.0009855089, 0.01252089
292.921343, 0.01737652, 0.0975102, 0.01367169, 0.003710062, 0.005709032, 0.05238723, 0.1083008, 0.03851598, 0.1668316, 0.03076827, 0.02846606, 0.01380583, 0.0593887, 0.0009237551, 0.01199267
292.971304, 0.01640634, 0.09282065, 0.01301205, 0.003498044, 0.005371965, 0.05004581, 0.1033621, 0.04012425, 0.1718375, 0.0289249, 0.02723737, 0.01323714, 0.05681527, 0.0008658709, 0.01148674
293.021265, 0.01722615, 0.08829166, 0.01238423, 0.006244461, 0.005054798, 0.04780905, 0.1087694, 0.04517714, 0.1712769, 0.02719196, 0.02606171, 0.01269188, 0.05435336, 0.0008116139, 0.01100215
293.071226, 0.01626437, 0.09388053, 0.0117867, 0.008454477, 0.004756358, 0.04567225, 0.1170019, 0.04441288, 0.1830511, 0.03027478, 0.02550497, 0.01738526, 0.05199812, 0.0007607567, 0.01053801
293.121187, 0.0178589, 0.09428804, 0.01121801, 0.007971331, 0.004475538, 0.04363096, 0.1211483, 0.06044764, 0.1794337, 0.02846098, 0.02735998, 0.01666913, 0.04974495, 0.0007130863, 0.01009344
293.171148, 0.01686179, 0.1055712, 0.01067675, 0.007515794, 0.004211297, 0.0416809, 0.1227915, 0.05747598, 0.1820065, 0.02675584, 0.02707046, 0.0159825, 0.0475894, 0.000668403, 0.009667634
293.221109, 0.01592035, 0.1004201, 0.01016161, 0.00708629, 0.003962658, 0.039818, 0.1171919, 0.05465041, 0.1782051, 0.02515285, 0.025902, 0.01623048, 0.04552726, 0.0006265196, 0.009259788
293.27107, 0.01503147, 0.1085549, 0.009671322, 0.006681331, 0.003728698, 0.03803836, 0.1118477, 0.06582605, 0.1704348, 0.02726317, 0.02478399, 0.01556191, 0.04355448, 0.0005872608, 0.008869148
293.321031, 0.01419222, 0.1255915, 0.009204691, 0.006299514, 0.003508552, 0.03633826, 0.1204982, 0.06258998, 0.170676, 0.02930382, 0.02371423, 0.01852403, 0.04166718, 0.0005504619, 0.008494987
293.370992, 0.01339983, 0.1432436, 0.008760574, 0.005939517, 0.003301404, 0.03471414, 0.1203497, 0.06782656, 0.163234, 0.03588867, 0.02278665, 0.0191063, 0.03986166, 0.000515969, 0.008136611
293.420953, 0.01265168, 0.1401269, 0.02410475, 0.005600092, 0.003106485, 0.03316262, 0.1367432, 0.08216248, 0.1561165, 0.05002423, 0.0218031, 0.01831928, 0.03813438, 0.0004836374, 0.007793354
293.470914, 0.0119453, 0.1503184, 0.02294173, 0.005280064, 0.002923075, 0.03168043, 0.1344714, 0.08459601, 0.151972, 0.05567842, 0.020862, 0.01756467, 0.03648194, 0.0004533318, 0.007464578
293.520875, 0.01127836, 0.1549251, 0.02183481, 0.004978325, 0.002750494, 0.0302645, 0.1283392, 0.08199137, 0.1485333, 0.05564408, 0.01996153, 0.01684115, 0.03490111, 0.0004249252, 0.007149672
293.570836, 0.01064866, 0.1473659, 0.0207813, 0.004693829, 0.002588102, 0.02891185, 0.1237362, 0.08454447, 0.1420567, 0.05231036, 0.02061074, 0.01614743, 0.03580323, 0.0003982986, 0.006848051
293.620797, 0.01005412, 0.1461895, 0.01977863, 0.007642017, 0.002435298, 0.02761965, 0.1228761, 0.09175975, 0.1358626, 0.04917637, 0.01972111, 0.01548228, 0.03425181, 0.0003733405, 0.006559154
293.670758, 0.009492766, 0.1405504, 0.01882433, 0.0072053, 0.002291515, 0.02638521, 0.1197508, 0.08819941, 0.1345117, 0.06372709, 0.02084209, 0.01484453, 0.03276761, 0.0003499463, 0.006282445
293.720719, 0.008962759, 0.1401845, 0.01791608, 0.008678759, 0.002156222, 0.02520594, 0.1142899, 0.1072842, 0.1364177, 0.06496914, 0.02524838, 0.01423306, 0.03134773, 0.000328018, 0.01368331
293.77068, 0.008462342, 0.1636905, 0.02118452, 0.008182796, 0.002028916, 0.02407937, 0.111634, 0.10201, 0.1304695, 0.06337738, 0.02415858, 0.01364677, 0.02998937, 0.0003074638, 0.01310605
293.820641, 0.007989866, 0.1557036, 0.02864248, 0.007715175, 0.001909127, 0.02300316, 0.1118964, 0.09699507, 0.1313656, 0.05958035, 0.02311581, 0.01495354, 0.02868987, 0.0002881976, 0.01255315
293.870602, 0.007543769, 0.1524447, 0.02726052, 0.007274277, 0.00179641, 0.02197505, 0.1216136, 0.09756827, 0.1340251, 0.0560108, 0.02211806, 0.01433757, 0.02744669, 0.0002701386, 0.01202357
293.920563, 0.007122579, 0.1457646, 0.02594522, 0.006858575, 0.001690348, 0.02099289, 0.1160678, 0.09946261, 0.1281812, 0.05265511, 0.02116337, 0.01374698, 0.02625737, 0.0002532112, 0.01151634
293.970524, 0.006724906, 0.1434381, 0.02469339, 0.006466629, 0.001590549, 0.02005462, 0.1126126, 0.09457294, 0.1315975, 0.04950047, 0.02024989, 0.01318071, 0.02511959, 0.0002373446, 0.0110305
294.020485, 0.006349436, 0.1427335, 0.02350196, 0.006097082, 0.001496641, 0.01915829, 0.1083324, 0.09219102, 0.1258595, 0.04653482, 0.01937583, 0.01263777, 0.02403111, 0.0002224721, 0.01056516
294.070446, 0.005994929, 0.1378673, 0.02236802, 0.005748652, 0.001408278, 0.01830203, 0.11154, 0.08765882, 0.1203716, 0.04374685, 0.02051574, 0.0121172, 0.02298979, 0.0002085316, 0.0129178
294.120407, 0.005660215, 0.135707, 0.02128879, 0.005420135, 0.001325132, 0.01748403, 0.1064536, 0.08334943, 0.1207889, 0.04441148, 0.01963021, 0.01161807, 0.0219936, 0.0001954646, 0.01237284
294.170368, 0.005344189, 0.1449206, 0.02026162, 0.005110391, 0.001246894, 0.01670259, 0.1015991, 0.07925189, 0.1155221, 0.04175072, 0.01921407, 0.0111395, 0.02104058, 0.0001832165, 0.01185087
294.220329, 0.005045808, 0.1378495, 0.01928402, 0.009181756, 0.001173277, 0.01595608, 0.09696595, 0.07535579, 0.110485, 0.04294407, 0.01838472, 0.01068064, 0.02425487, 0.0001717358, 0.01135092
294.27029, 0.004764087, 0.1388991, 0.01835359, 0.008657048, 0.001104005, 0.01524293, 0.0925441, 0.07165123, 0.1056675, 0.04037123, 0.01759118, 0.01024068, 0.02320386, 0.0001609745, 0.01087206
294.320251, 0.004498094, 0.1321218, 0.01746805, 0.008162324, 0.001038824, 0.01456166, 0.08832391, 0.06812879, 0.1060297, 0.04229994, 0.01784408, 0.01236844, 0.02219839, 0.0001508876, 0.0104134
294.370212, 0.004246953, 0.1353051, 0.01662523, 0.007695873, 0.0009774903, 0.01391084, 0.1025046, 0.06477951, 0.1059631, 0.03976569, 0.01707387, 0.01185896, 0.02123649, 0.0001414327, 0.009974093
294.420173, 0.004009834, 0.1379693, 0.01582308, 0.007256079, 0.0009197783, 0.0132891, 0.1006104, 0.06159489, 0.1013427, 0.03738327, 0.0163369, 0.01137047, 0.02031627, 0.0001325702, 0.009553319
294.470134, 0.003785953, 0.1377678, 0.01505964, 0.006841416, 0.0008654736, 0.01269515, 0.1023423, 0.05856682, 0.09692388, 0.03514358, 0.01932484, 0.01090209, 0.02469819, 0.0001242632, 0.01187354
294.520095, 0.003574573, 0.1410366, 0.01433302, 0.006450451, 0.0008143752, 0.01212775, 0.09767532, 0.05568762, 0.09269769, 0.03303808, 0.01849071, 0.01045301, 0.02362797, 0.0001164766, 0.01137263
294.570056, 0.003374994, 0.1344869, 0.01364147, 0.006081828, 0.0007662936, 0.01158571, 0.09322113, 0.05294997, 0.08865577, 0.03350202, 0.01769259, 0.01002243, 0.02260412, 0.000109178, 0.01089286
294.620017, 0.003186559, 0.1279249, 0.01298328, 0.00573427, 0.0007210508, 0.01106789, 0.08897006, 0.05034689, 0.0847901, 0.03149486, 0.01692892, 0.01083674, 0.02162464, 0.0001023367, 0.01043332
294.669978, 0.003008645, 0.1216831, 0.01235685, 0.005406575, 0.0006784793, 0.01057322, 0.08491284, 0.04787179, 0.08759542, 0.02960796, 0.01619821, 0.0131901, 0.02252133, 9.592407e-05, 0.01247436
294.719939, 0.002840664, 0.1165523, 0.01176065, 0.005097606, 0.0006384212, 0.01010066, 0.08473673, 0.05243047, 0.08377598, 0.03144188, 0.01799597, 0.01264677, 0.02172198, 8.991329e-05, 0.01194811
294.7699, 0.002682061, 0.1114814, 0.01119321, 0.004806294, 0.0006007281, 0.009649214, 0.09104523, 0.05577743, 0.08012308, 0.03181674, 0.0172192, 0.01252356, 0.02078072, 8.427916e-05, 0.01144406
294.819861, 0.002532315, 0.1060419, 0.02411279, 0.004531629, 0.0005652605, 0.009217949, 0.09525998, 0.0610078, 0.07662946, 0.04063904, 0.02032436, 0.01200769, 0.01988026, 7.899808e-05, 0.0121305
294.869822, 0.002390928, 0.1008678, 0.02294937, 0.004272661, 0.000531887, 0.008805959, 0.1020754, 0.0580086, 0.07328817, 0.0437724, 0.01995994, 0.01969339, 0.01901881, 7.404792e-05, 0.0145579
294.919783, 0.002257436, 0.09759991, 0.02184209, 0.004028492, 0.0005004838, 0.008412382, 0.1092235, 0.05515684, 0.07009257, 0.04114993, 0.0190984, 0.01888218, 0.01819468, 6.940794e-05, 0.01690778
294.969744, 0.002131397, 0.09283773, 0.02078823, 0.003798276, 0.0004709348, 0.008036396, 0.1042427, 0.05244527, 0.06703632, 0.03868458, 0.01827405, 0.02001578, 0.01740627, 6.505871e-05, 0.0161945
295.019705, 0.002012395, 0.08830791, 0.01978522, 0.003581217, 0.0004431303, 0.007677214, 0.1040913, 0.04986702, 0.06888247, 0.03636693, 0.01748528, 0.01919129, 0.01904014, 6.098201e-05, 0.01551131
295.069666, 0.001900038, 0.09173889, 0.0188306, 0.003376561, 0.0004169674, 0.007334086, 0.1111443, 0.04741551, 0.07541967, 0.0381172, 0.01673055, 0.01840076, 0.0182151, 5.716077e-05, 0.01485693
295.119627, 0.001793953, 0.09130912, 0.01792204, 0.003183602, 0.0003923493, 0.007006293, 0.1136628, 0.04508451, 0.07213113, 0.03948066, 0.01600841, 0.0176428, 0.0174258, 5.357897e-05, 0.01423017
295.169588, 0.001693792, 0.09408969, 0.01705732, 0.003001669, 0.0003691846, 0.006693151, 0.1084796, 0.04286812, 0.07099286, 0.04556657, 0.01714016, 0.01691606, 0.01667071, 5.022161e-05, 0.01362984
295.219549, 0.001599223, 0.09569395, 0.01623433, 0.002830133, 0.0003473875, 0.006394005, 0.1120051, 0.04076068, 0.07242227, 0.05085018, 0.01640033, 0.02003188, 0.01594833, 4.707463e-05, 0.01305485
295.26951, 0.001509934, 0.09898171, 0.01545104, 0.0026684, 0.0003268774, 0.00610823, 0.1068974, 0.05025126, 0.07681506, 0.04982479, 0.01569244, 0.01920673, 0.01525726, 4.412485e-05, 0.01860049
295.319471, 0.00142563, 0.0994519, 0.02547597, 0.002515909, 0.0003075782, 0.005835226, 0.1137171, 0.04778086, 0.08887749, 0.05880084, 0.0150151, 0.01841556, 0.01459613, 4.135991e-05, 0.01781579
295.369432, 0.001346033, 0.09570171, 0.03398748, 0.002372133, 0.0002894185, 0.005574425, 0.1085314, 0.0454319, 0.09133143, 0.055278, 0.01509734, 0.0196668, 0.01396366, 3.876822e-05, 0.0170642
295.419393, 0.00127088, 0.09390678, 0.04370372, 0.00532347, 0.006740157, 0.005325279, 0.1148213, 0.04319843, 0.08734909, 0.05196621, 0.01608389, 0.02391079, 0.01335858, 3.633893e-05, 0.01634432
295.469354, 0.001199923, 0.09027644, 0.04598442, 0.009328992, 0.009159336, 0.005087269, 0.1153213, 0.04989414, 0.08730935, 0.04885283, 0.01765705, 0.02292585, 0.01762488, 3.406187e-05, 0.01565481
295.519315, 0.002113743, 0.08587159, 0.05026161, 0.00879587, 0.01430525, 0.01835246, 0.1269347, 0.05753365, 0.09136181, 0.04826193, 0.01736263, 0.02198149, 0.01743191, 3.192749e-05, 0.01499438
295.569276, 0.001995726, 0.08323456, 0.05688005, 0.008293213, 0.01586249, 0.02168886, 0.1223817, 0.05470524, 0.09331597, 0.04699865, 0.01951711, 0.02249074, 0.01667655, 2.992685e-05, 0.01436182
295.619237, 0.001884299, 0.0791733, 0.05413564, 0.01825316, 0.02322226, 0.0232218, 0.1168008, 0.0590994, 0.09429317, 0.05187852, 0.01953354, 0.0215643, 0.01595392, 2.805158e-05, 0.01375594
295.669198, 0.001779094, 0.07531021, 0.05152366, 0.01721005, 0.02804257, 0.02218391, 0.1235656, 0.05619401, 0.09018169, 0.05551099, 0.02026222, 0.02407738, 0.01526261, 2.629382e-05, 0.01317562
295.719159, 0.001679762, 0.0716356, 0.04903769, 0.01868359, 0.02638691, 0.02355488, 0.1204773, 0.05343146, 0.08624948, 0.05218525, 0.01938763, 0.02308559, 0.01460125, 2.46462e-05, 0.01261978
295.76912, 0.001585976, 0.0681403, 0.04667168, 0.02269365, 0.024829, 0.03353352, 0.1149833, 0.05177745, 0.08614483, 0.04905875, 0.02054291, 0.02213464, 0.01396855, 2.310182e-05, 0.0120874
295.819081, 0.001497427, 0.07187013, 0.04441982, 0.02645367, 0.02336307, 0.03512461, 0.1097399, 0.04923202, 0.0856676, 0.04921468, 0.02025818, 0.02122287, 0.01336327, 2.165422e-05, 0.01157747
295.869042, 0.001413821, 0.06984564, 0.04227661, 0.02494193, 0.02198369, 0.03925208, 0.1060966, 0.05229319, 0.08995844, 0.04626615, 0.02319347, 0.02034866, 0.01278421, 2.029733e-05, 0.01108905
295.919003, 0.001334884, 0.06643767, 0.04023681, 0.02351658, 0.02068575, 0.05294518, 0.1026638, 0.04972241, 0.1060594, 0.05927411, 0.02219236, 0.01951046, 0.01223025, 1.902546e-05, 0.01062124
295.968964, 0.001260353, 0.07097009, 0.03829543, 0.02217268, 0.01946444, 0.05057883, 0.1170305, 0.04727801, 0.1014349, 0.07150273, 0.02123447, 0.01870679, 0.01170029, 1.783329e-05, 0.01017317
296.018925, 0.001189984, 0.07297249, 0.0414515, 0.02090558, 0.01831524, 0.04831824, 0.1255758, 0.04495377, 0.09701201, 0.0780292, 0.02031792, 0.01793621, 0.01119329, 1.671582e-05, 0.009743994
296.068886, 0.001123544, 0.08100812, 0.03945151, 0.01971089, 0.01723389, 0.04615869, 0.1198493, 0.04849401, 0.09743813, 0.08357913, 0.01944093, 0.01719739, 0.01070826, 1.566838e-05, 0.009332927
296.118847, 0.001060813, 0.09039453, 0.03993249, 0.01858448, 0.01621638, 0.04409565, 0.1198927, 0.04611, 0.09489609, 0.07857178, 0.01860179, 0.01648899, 0.01024425, 1.468657e-05, 0.008939201
296.168808, 0.001001585, 0.08598392, 0.04018344, 0.01752243, 0.01525895, 0.04212483, 0.1181916, 0.04384319, 0.09326376, 0.07386443, 0.01779887, 0.01580978, 0.00980035, 1.376628e-05, 0.008562085
296.218769, 0.0009456638, 0.08583196, 0.04170065, 0.01652108, 0.01435805, 0.04024208, 0.1128018, 0.04168781, 0.08919717, 0.06943911, 0.01703062, 0.01515854, 0.009375682, 1.290366e-05, 0.008200879
296.26873, 0.0008928648, 0.08164397, 0.04275435, 0.01557695, 0.01351033, 0.03844349, 0.1076578, 0.0396384, 0.08530789, 0.0652789, 0.01629552, 0.01453413, 0.008969416, 1.209509e-05, 0.007854911
296.318691, 0.0008430136, 0.08092761, 0.05268071, 0.01468678, 0.01271267, 0.03672528, 0.1282978, 0.04241684, 0.102901, 0.06136795, 0.01559215, 0.01393544, 0.008580754, 1.133719e-05, 0.007523538
296.368652, 0.0007959458, 0.0888529, 0.05839853, 0.01384748, 0.0119621, 0.03508387, 0.1224472, 0.04033158, 0.09841423, 0.0576913, 0.01491914, 0.01336141, 0.008208933, 1.062678e-05, 0.007206144
296.418613, 0.000751506, 0.08451751, 0.05558086, 0.01305614, 0.01125584, 0.03351582, 0.1168633, 0.03834884, 0.09412306, 0.05423493, 0.01427518, 0.01281103, 0.007853225, 9.960891e-06, 0.006902141
296.468574, 0.0007095473, 0.0830013, 0.05525937, 0.01231002, 0.01059129, 0.03201785, 0.1269221, 0.03646358, 0.096677, 0.05098563, 0.01365901, 0.01228332, 0.007512929, 9.336723e-06, 0.006610962
296.518535, 0.0006699312, 0.08278255, 0.0587917, 0.01160654, 0.01647624, 0.03058683, 0.1245681, 0.03467099, 0.0964893, 0.06101594, 0.01306944, 0.01177734, 0.00718738, 8.751666e-06, 0.006332067
296.568496, 0.0006325271, 0.08334496, 0.06421398, 0.01094326, 0.01745788, 0.02921977, 0.1344489, 0.03695949, 0.1035466, 0.05736039, 0.01250532, 0.01493699, 0.006875936, 8.203271e-06, 0.006064937
296.618457, 0.0005972114, 0.08651036, 0.06249655, 0.01031789, 0.01642715, 0.02791381, 0.1484534, 0.04775872, 0.1113107, 0.05546273, 0.01284876, 0.01432171, 0.006577989, 7.689239e-06, 0.01100064
296.668418, 0.0005638674, 0.09245567, 0.07038281, 0.009728256, 0.01545727, 0.02666622, 0.1527831, 0.07226238, 0.1158135, 0.06216841, 0.01229416, 0.01373177, 0.006292952, 7.207418e-06, 0.01339092
296.718379, 0.0005323851, 0.118374, 0.06698691, 0.01860915, 0.01454466, 0.02547439, 0.1458159, 0.07725551, 0.1145195, 0.07329476, 0.0117635, 0.01363332, 0.006020267, 6.755788e-06, 0.012826
296.76834, 0.002873666, 0.1338376, 0.06375486, 0.01754569, 0.02379702, 0.02433583, 0.1500786, 0.1003217, 0.1120401, 0.0800905, 0.01130277, 0.01593257, 0.01231668, 6.332458e-06, 0.01228491
296.818301, 0.005405324, 0.1423011, 0.06067876, 0.01654301, 0.02239202, 0.02324816, 0.1563944, 0.09985747, 0.1071548, 0.09011302, 0.01203664, 0.01527627, 0.01178298, 5.935654e-06, 0.01351588
296.868262, 0.005103529, 0.1353578, 0.06434465, 0.01559763, 0.02106997, 0.02220909, 0.1789801, 0.1107169, 0.1071461, 0.08693148, 0.01151709, 0.01792104, 0.0112724, 5.563716e-06, 0.01352618
296.918223, 0.004818585, 0.1287533, 0.06930444, 0.01470627, 0.01982598, 0.02121647, 0.1907048, 0.1138004, 0.1036137, 0.08172329, 0.01101998, 0.02450603, 0.01345932, 5.215083e-06, 0.01393575
296.968184, 0.00454955, 0.1224711, 0.06596058, 0.01386586, 0.01865543, 0.02026822, 0.1820082, 0.1151142, 0.1159315, 0.07682712, 0.01054432, 0.02670672, 0.01287611, 4.888297e-06, 0.01334784
297.018145, 0.008367811, 0.1164954, 0.06277805, 0.01307347, 0.017554, 0.01936234, 0.1922479, 0.1155716, 0.1108766, 0.0722243, 0.01008919, 0.02560662, 0.01231816, 4.581987e-06, 0.01415934
297.068106, 0.007900613, 0.1108112, 0.05974907, 0.01232636, 0.01651759, 0.01849695, 0.1934413, 0.121042, 0.106042, 0.06789723, 0.009653707, 0.02865818, 0.01466695, 4.294871e-06, 0.01356201
297.118067, 0.0074595, 0.1118175, 0.05686624, 0.01162195, 0.01554238, 0.01767025, 0.1924907, 0.1150914, 0.1014182, 0.06382941, 0.01182552, 0.02747769, 0.0140314, 4.025747e-06, 0.01298987
297.168028, 0.007043015, 0.1063616, 0.05412251, 0.01095779, 0.01462474, 0.01688049, 0.1837127, 0.1094334, 0.1028782, 0.06370265, 0.01137271, 0.02634583, 0.01342339, 3.773486e-06, 0.01244187
297.217989, 0.006649784, 0.1011719, 0.05151115, 0.01033159, 0.01376128, 0.01612602, 0.175335, 0.1085357, 0.09839235, 0.06128209, 0.01112266, 0.02526059, 0.01284173, 3.537033e-06, 0.01460082
297.26795, 0.006278508, 0.1004664, 0.0490258, 0.0167427, 0.0129488, 0.01540528, 0.1673394, 0.1031999, 0.09410213, 0.05980256, 0.01064257, 0.02677972, 0.01553268, 3.315396e-06, 0.01398486
297.317911, 0.005927961, 0.1082954, 0.04666035, 0.01788639, 0.01218429, 0.01471675, 0.1685544, 0.1130817, 0.08999898, 0.05990563, 0.0101832, 0.02567661, 0.01485962, 3.107647e-06, 0.01339488
297.367872, 0.005596987, 0.1030113, 0.04440904, 0.01686424, 0.01146492, 0.014059, 0.1711588, 0.1075225, 0.09991968, 0.05969122, 0.00974366, 0.02461894, 0.01421572, 2.912916e-06, 0.0128298
297.417833, 0.005284491, 0.09798509, 0.04226635, 0.0159005, 0.01078802, 0.01343064, 0.1681426, 0.1022366, 0.09556286, 0.05611503, 0.00932309, 0.02360484, 0.01359973, 2.730387e-06, 0.02012911
297.467794, 0.009791265, 0.09320411, 0.04022704, 0.01499184, 0.01015108, 0.02483345, 0.1631833, 0.09721056, 0.09139602, 0.05275309, 0.01026692, 0.02263251, 0.01301042, 2.559296e-06, 0.01927993
297.517755, 0.009965922, 0.08865641, 0.03828613, 0.0141351, 0.00955175, 0.02372353, 0.1590634, 0.0924316, 0.09278443, 0.04959258, 0.009823765, 0.02170023, 0.01244666, 2.398926e-06, 0.01846657
297.567716, 0.009636682, 0.08433061, 0.03643886, 0.01332733, 0.008987805, 0.02266322, 0.155605, 0.08788757, 0.08873874, 0.04662141, 0.009399738, 0.02080635, 0.01190732, 2.248605e-06, 0.01768753
297.617677, 0.009098639, 0.08021588, 0.03468073, 0.01256571, 0.008457156, 0.02165031, 0.1485091, 0.08356693, 0.08486945, 0.04382825, 0.01000054, 0.02443323, 0.01139135, 2.107703e-06, 0.01694135
297.667638, 0.008590636, 0.07857318, 0.03300742, 0.01184762, 0.007957837, 0.02068266, 0.1456905, 0.0908611, 0.08116888, 0.0436045, 0.009568884, 0.02342677, 0.01089774, 1.975631e-06, 0.01622665
297.717599, 0.008110996, 0.07967348, 0.03141485, 0.01117057, 0.007487998, 0.01975826, 0.1390467, 0.08905746, 0.08152831, 0.04099209, 0.009155859, 0.02246178, 0.01042552, 1.851834e-06, 0.0155421
297.76756, 0.007658137, 0.07578598, 0.02989911, 0.0105322, 0.007045899, 0.01887518, 0.1337999, 0.09740181, 0.07797342, 0.03853619, 0.008760662, 0.02153653, 0.009973766, 1.735795e-06, 0.01488643
297.817521, 0.007230561, 0.07208816, 0.04399079, 0.0127242, 0.006629902, 0.02556454, 0.1413822, 0.09261344, 0.08470999, 0.03622743, 0.008382523, 0.0206494, 0.009541584, 1.627027e-06, 0.01425842
297.867482, 0.006826859, 0.06857077, 0.05634792, 0.01199705, 0.006238466, 0.02442195, 0.1370226, 0.09952029, 0.09018967, 0.03562398, 0.008020705, 0.01979881, 0.009128129, 1.525074e-06, 0.0136569
297.917443, 0.006445696, 0.06522501, 0.05362919, 0.01131146, 0.00587014, 0.02884518, 0.1307741, 0.09645854, 0.08625711, 0.04027909, 0.007674504, 0.01898326, 0.00873259, 1.429511e-06, 0.01308076
297.967404, 0.006085814, 0.06204249, 0.05762135, 0.01725762, 0.005523561, 0.04136799, 0.1248106, 0.09171654, 0.09972863, 0.04128326, 0.007343247, 0.0182013, 0.00835419, 1.339935e-06, 0.01252893
298.017365, 0.005746027, 0.05901526, 0.05771483, 0.0162714, 0.005197444, 0.03951908, 0.119119, 0.09388448, 0.09538014, 0.04722732, 0.007026287, 0.01745155, 0.007992187, 1.255972e-06, 0.01200037
298.067326, 0.006717688, 0.06484783, 0.05493015, 0.01534154, 0.004890582, 0.0377528, 0.1136869, 0.09039422, 0.09847171, 0.06227448, 0.007678, 0.01673269, 0.00764587, 1.177271e-06, 0.01149412
298.117287, 0.006342621, 0.0868189, 0.05227983, 0.01446482, 0.004601837, 0.03606546, 0.1180683, 0.09534414, 0.09763472, 0.07111453, 0.00947223, 0.01604343, 0.00731456, 1.103501e-06, 0.01100922
298.167248, 0.01086504, 0.08512004, 0.05442467, 0.0136382, 0.00433014, 0.03445354, 0.1164093, 0.1080819, 0.09337753, 0.06685396, 0.009733052, 0.01538257, 0.006997606, 1.034353e-06, 0.01054478
298.217209, 0.01025841, 0.08177152, 0.05546451, 0.01285882, 0.004074484, 0.03291366, 0.1130353, 0.1087078, 0.08930597, 0.06284864, 0.009312941, 0.01474893, 0.006694386, 9.695387e-07, 0.01009993
298.26717, 0.009685656, 0.07778165, 0.05692283, 0.01212398, 0.003833922, 0.0314426, 0.1078807, 0.1091878, 0.08541195, 0.05908328, 0.008910963, 0.0141414, 0.006404306, 9.087857e-07, 0.009673842
298.317131, 0.009144879, 0.07398646, 0.05881994, 0.01143113, 0.003607564, 0.0300373, 0.1029611, 0.1144783, 0.08513037, 0.05554351, 0.008526336, 0.01355888, 0.006126795, 8.518395e-07, 0.009265735
