 , C0, C1, C2, C3, C4, C5, C6,,segment,Time (s),Frame,A (time),A (frame)
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted,,0,0,0,0.99922,20
13.789236,0.09217452,0.01747691,0.01837255,0.2589912,0,0.0147079,0.01900194,,,,,,
13.839197,0.09498714,0.0167134,0.01754984,0.2598528,0,0.01383202,0.01721811,,,,,,
13.889158,0.09668043,0.01598325,0.01676397,0.2523929,0,0.0155254,0.01642221,,,,,,
13.939119,0.1000076,0.01528499,0.01601329,0.2422671,0,0.01460085,0.01874285,,,,,,
13.98908,0.1015753,0.02133198,0.01529622,0.2496914,0,0.01795964,0.01698335,,,,,,
14.039041,0.097079,0.02040006,0.01461127,0.25057,0,0.01999179,0.01538902,,,,,,
14.089002,0.09506885,0.02291385,0.01395698,0.2524385,0,0.01880125,0.01874201,,,,,,
14.138963,0.09577467,0.02191282,0.013332,0.2411968,0,0.01768161,0.01980049,,,,,,
14.188924,0.1002944,0.02095551,0.012735,0.252313,0,0.01662865,0.02099593,,,,,,
14.238885,0.0958548,0.02004003,0.01216473,0.2615942,0,0.01563839,0.01902491,,,,,,
14.288846,0.09374668,0.01916455,0.01162,0.2526212,0,0.0147071,0.01723893,,,,,,
14.338807,0.08959694,0.01832731,0.01109967,0.2536939,0,0.01383128,0.01739516,,,,,,
14.388768,0.08563089,0.01752664,0.01060263,0.2533664,0,0.018138,0.02060133,,,,,,
14.438729,0.0841243,0.01977847,0.01012785,0.2520592,0,0.01705786,0.01866736,,,,,,
14.48869,0.08222224,0.01891441,0.009674335,0.2425965,0,0.01604204,0.0185826,,,,,,
14.538651,0.08394211,0.0180881,0.009241125,0.2456124,0,0.01552165,0.01683814,,,,,,
14.588612,0.08734666,0.02008422,0.008827314,0.2346747,0,0.01876251,0.0182672,,,,,,
14.638573,0.08348022,0.0192068,0.008432033,0.241125,0,0.01764518,0.01655235,,,,,,
14.688534,0.07978493,0.01836772,0.008054452,0.2440388,0,0.0185287,0.01944243,,,,,,
14.738495,0.07971367,0.01756529,0.007693778,0.2504849,0,0.01933053,0.01761725,,,,,,
14.788456,0.07618511,0.01679792,0.007349256,0.2471334,0,0.02160818,0.02242968,,,,,,
14.838417,0.08038268,0.01850491,0.007020161,0.2391974,0,0.02296111,0.02433246,,,,,,
14.888378,0.07682451,0.01769649,0.006705802,0.241284,0,0.02159375,0.02204823,,,,,,
14.938339,0.07342384,0.01978996,0.006405521,0.2328904,0,0.02030781,0.01997843,,,,,,
14.9883,0.0701737,0.0189254,0.006118686,0.2290255,0,0.01909846,0.02000451,,,,,,
15.038261,0.06706743,0.01809861,0.005844695,0.2407493,0,0.01948905,0.01812657,,,,,,
15.088222,0.07155706,0.01730794,0.005582974,0.2363021,0,0.01832845,0.02064561,,,,,,
15.138183,0.06995414,0.02131855,0.005332972,0.2349794,0,0.02791902,0.01870749,,,,,,
15.188144,0.06685759,0.0203872,0.005094165,0.2245152,0,0.02625641,0.01843296,,,,,,
15.238105,0.06868533,0.01949655,0.004866051,0.2257867,0,0.02553934,0.02294009,,,,,,
15.288066,0.07265564,0.01864481,0.004648153,0.2313799,0,0.02401844,0.02078657,,,,,,
15.338027,0.06943951,0.02299087,0.004440011,0.2254699,0,0.02376892,0.01883521,,,,,,
15.387988,0.06636574,0.02198647,0.00424119,0.2216287,0,0.02235345,0.01706704,,,,,,
15.437949,0.06342803,0.02241042,0.004051273,0.2267413,0,0.02102227,0.01919567,,,,,,
15.48791,0.06062036,0.02143138,0.00386986,0.2295536,0,0.01977037,0.01856286,,,,,,
15.537871,0.06376381,0.03347355,0.003696569,0.2392734,0,0.02190915,0.01682025,,,,,,
15.587832,0.06583361,0.0320112,0.003531039,0.2327997,0,0.02060443,0.01748417,,,,,,
15.637793,0.06291945,0.03061273,0.003372922,0.2349133,0,0.01937741,0.02330394,,,,,,
15.687754,0.06454659,0.02927535,0.003221884,0.2425016,0,0.01822346,0.02212253,,,,,,
15.737715,0.06168941,0.0279964,0.003077611,0.2487709,0,0.01713823,0.02004576,,,,,,
15.787676,0.0589587,0.02677333,0.002939797,0.2549037,0,0.01611762,0.01816395,,,,,,
15.837637,0.05634887,0.02560369,0.002808155,0.2682407,0,0.0151578,0.01946462,,,,,,
15.887598,0.05966811,0.02448514,0.002682408,0.2606557,0,0.01425513,0.02294351,,,,,,
15.937559,0.05702687,0.02341546,0.002562291,0.2502154,0,0.01870839,0.02078966,,,,,,
15.98752,0.05450255,0.02239252,0.002447553,0.245316,0,0.01759428,0.02076462,,,,,,
16.037481,0.05208997,0.02141426,0.002337953,0.2532593,0,0.01654652,0.02556105,,,,,,
16.087442,0.05643333,0.02047873,0.002233261,0.2522661,0,0.02039823,0.02316148,,,,,,
16.137403,0.05393529,0.01958408,0.002133257,0.2540877,0,0.01918349,0.02098718,,,,,,
16.187364,0.05154781,0.01872852,0.002037731,0.2474509,0,0.01851029,0.01901699,,,,,,
16.237325,0.04926603,0.01791033,0.001946483,0.2465517,0,0.01740798,0.01723175,,,,,,
16.287286,0.05466193,0.01712788,0.01238621,0.2392824,0,0.01637131,0.01561411,,,,,,
16.337247,0.0522423,0.01637962,0.01183156,0.2486217,0,0.01539638,0.01414832,,,,,,
16.387208,0.0518189,0.01566404,0.01773971,0.2446884,0,0.0144795,0.01282013,,,,,,
16.437169,0.04952512,0.01497973,0.01694534,0.2392131,0,0.01565967,0.01161663,,,,,,
16.48713,0.05358379,0.01432531,0.01618654,0.2489033,0,0.01801894,0.01052611,,,,,,
16.537091,0.05121188,0.01369948,0.01546171,0.247129,0,0.01694589,0.00953796,,,,,,
16.587052,0.04894496,0.013101,0.01476935,0.2390991,0,0.01593674,0.008642576,,,,,,
16.637013,0.04677839,0.01252866,0.01410799,0.2459067,0,0.0156091,0.01571763,,,,,,
16.686974,0.04470773,0.01198132,0.01347624,0.2410865,0,0.01467956,0.01729566,,,,,,
16.736935,0.04837111,0.01145789,0.01287278,0.2447419,0,0.01380537,0.01567202,,,,,,
16.786896,0.05426991,0.01857841,0.01229635,0.246718,0,0.02024206,0.01420079,,,,,,
16.836857,0.06706417,0.01776677,0.01174572,0.235731,0,0.01915285,0.01286768,,,,,,
16.886818,0.06676085,0.02194037,0.01121976,0.235106,0,0.01801227,0.01371146,,,,,,
16.936779,0.06634039,0.02098187,0.01071734,0.2356457,0,0.01693962,0.01242428,,,,,,
16.98674,0.06340381,0.02006523,0.01023743,0.2288743,0,0.01593084,0.01431083,,,,,,
17.036701,0.06059721,0.01918865,0.009779003,0.2186819,0,0.01650061,0.01446471,,,,,,
17.086662,0.05791485,0.01835035,0.009341106,0.2340079,0,0.01551798,0.01310682,,,,,,
17.136623,0.05535122,0.02033625,0.008922817,0.2307394,0,0.01569207,0.01280214,,,,,,
17.186584,0.05963124,0.01944782,0.008523259,0.2252245,0,0.01580599,0.01297725,,,,,,
17.236545,0.05699164,0.0185982,0.008141593,0.2232266,0,0.01486472,0.011759,,,,,,
17.286506,0.05446888,0.01778571,0.007777018,0.2175158,0,0.01397951,0.01065511,,,,,,
17.336467,0.05205779,0.01700871,0.007428768,0.2182443,0,0.01314701,0.01416628,,,,,,
17.386428,0.05704896,0.01795641,0.007096113,0.2239563,0,0.01236409,0.01283641,,,,,,
17.436389,0.05452366,0.02296422,0.006778353,0.222865,0,0.01162779,0.01163138,,,,,,
17.48635,0.05671665,0.02196099,0.006474823,0.2129403,0,0.01641893,0.01053948,,,,,,
17.536311,0.05420606,0.02100158,0.006184884,0.2194984,0,0.01544116,0.009550073,,,,,,
17.586272,0.05870651,0.02008409,0.005907929,0.2163514,0,0.02024029,0.01491794,,,,,,
17.636233,0.06378753,0.01920667,0.005643376,0.2189187,0,0.01903496,0.0135175,,,,,,
17.686194,0.06862269,0.02146752,0.005390669,0.2124032,0,0.02185902,0.01714058,,,,,,
17.736155,0.06558508,0.02052967,0.005149278,0.2029444,0,0.02055728,0.0208361,,,,,,
17.786116,0.06268192,0.0196328,0.004918697,0.2090562,0,0.01933307,0.01888009,,,,,,
17.836077,0.06245714,0.0187751,0.004698441,0.2097962,0,0.01818176,0.01789938,,,,,,
17.886038,0.05969245,0.01795488,0.004488048,0.2104581,0,0.01793966,0.01950316,,,,,,
17.935999,0.05705013,0.02445523,0.004287076,0.2045164,0,0.01950223,0.01767228,,,,,,
17.98596,0.06123438,0.02338685,0.004095103,0.2029168,0,0.01834085,0.01918292,,,,,,
18.035921,0.05947104,0.02236515,0.003911727,0.2181641,0,0.01724862,0.01738211,,,,,,
18.085882,0.06277123,0.02138809,0.003736562,0.2184228,0,0.01622145,0.01575035,,,,,,
18.135843,0.05999263,0.02045371,0.003569242,0.2266069,0,0.01525544,0.01604692,,,,,,
18.185804,0.05733703,0.01956015,0.003409413,0.2231364,0,0.01589532,0.01646057,,,,,,
18.235765,0.05479898,0.01870563,0.003256742,0.2131996,0,0.01494873,0.02058087,,,,,,
18.285726,0.06139035,0.01788844,0.009161443,0.223016,0,0.01405851,0.01864882,,,,,,
18.335687,0.05867288,0.01710695,0.01497254,0.2130845,0,0.01322131,0.01689815,,,,,,
18.385648,0.05607569,0.0163596,0.01430208,0.2135624,0,0.01243396,0.01531182,,,,,,
18.435609,0.05359348,0.0156449,0.01366164,0.2107326,0,0.01193011,0.01500532,,,,,,
18.48557,0.05122114,0.01496143,0.01304988,0.2084568,0,0.01615697,0.01575285,,,,,,
18.535531,0.04895381,0.01834466,0.01246551,0.2131043,0,0.0151948,0.01655756,,,,,,
18.585492,0.05018511,0.01842594,0.01190732,0.2096603,0,0.01428993,0.0150032,,,,,,
18.635453,0.04796365,0.0268592,0.01137412,0.2058129,0,0.01343895,0.01359476,,,,,,
18.685414,0.0527584,0.0256858,0.01086479,0.208379,0,0.01807049,0.01231854,,,,,,
18.735375,0.05205598,0.02456367,0.01037827,0.2062036,0,0.01699437,0.01116213,,,,,,
18.785336,0.05588109,0.02349056,0.00991354,0.2074068,0,0.01652159,0.01011427,,,,,,
18.835297,0.05340749,0.02246433,0.009469617,0.2032952,0,0.01553771,0.01629752,,,,,,
18.885258,0.05795985,0.02148293,0.009045574,0.2140693,0,0.01461242,0.01476758,,,,,,
18.935219,0.05539424,0.02054441,0.008640518,0.2143989,0,0.01499162,0.01562635,,,,,,
18.98518,0.05294219,0.01964689,0.008253601,0.2068791,0,0.0160921,0.01986812,,,,,,
19.035141,0.05059868,0.01878858,0.007884011,0.2152578,0,0.01513379,0.0190211,,,,,,
19.085102,0.0483589,0.02498436,0.007530969,0.2087352,0,0.02629241,0.01723547,,,,,,
19.135063,0.04621827,0.02389287,0.007193737,0.2026935,0,0.02472666,0.01561748,,,,,,
19.185024,0.0441724,0.02284906,0.006871606,0.2063255,0,0.02548374,0.02102975,,,,,,
19.234985,0.04221709,0.02185086,0.0065639,0.1971373,0,0.02396615,0.01905556,,,,,,
19.284946,0.04034833,0.02089626,0.006269973,0.1974854,0,0.02253893,0.0172667,,,,,,
19.334907,0.03856229,0.01998337,0.005989207,0.1908011,0,0.02119671,0.01923724,,,,,,
19.384868,0.03685532,0.01911036,0.005721014,0.1890391,0,0.01993442,0.01743133,,,,,,
19.434829,0.0352239,0.0226504,0.005464831,0.2066093,0,0.0187473,0.01892864,,,,,,
19.48479,0.0336647,0.02501938,0.005220119,0.2012589,0,0.01763087,0.02170721,,,,,,
19.534751,0.03217452,0.02392636,0.004986366,0.1979709,0,0.01658093,0.02189426,,,,,,
19.584712,0.0307503,0.02288109,0.00476308,0.2090261,0,0.01559351,0.0248988,,,,,,
19.634673,0.04153084,0.02188149,0.004549792,0.2146284,0,0.01671724,0.0225614,,,,,,
19.684634,0.03969246,0.02092556,0.004346055,0.2050704,0,0.01732327,0.02044343,,,,,,
19.734595,0.03793545,0.02001138,0.004151442,0.2065493,0,0.0200391,0.02271555,,,,,,
19.784556,0.03625622,0.01913715,0.003965543,0.1987364,0,0.02251544,0.02118339,,,,,,
19.834517,0.03465132,0.01830111,0.01224796,0.2080406,0,0.02117462,0.01986994,,,,,,
19.884478,0.03311747,0.02261441,0.01169951,0.214262,0,0.02034468,0.02080574,,,,,,
19.934439,0.03165151,0.02162646,0.01117561,0.2047204,0,0.02034219,0.01885258,,,,,,
19.9844,0.03025044,0.02068167,0.01067517,0.1996796,0,0.0204365,0.01708278,,,,,,
20.034361,0.02891139,0.01977815,0.01019715,0.2010266,0,0.01921948,0.01547912,,,,,,
20.084322,0.02763162,0.0189141,0.009740524,0.1940428,0,0.01807494,0.01925844,,,,,,
20.134283,0.02640849,0.02154145,0.009304349,0.1937868,0,0.02532005,0.01919817,,,,,,
20.184244,0.02523951,0.02060037,0.008887706,0.193541,0,0.0262057,0.01963582,,,,,,
20.234205,0.02412227,0.0197004,0.008489721,0.1925424,0,0.0276807,0.0198629,,,,,,
20.284166,0.02305448,0.01883976,0.008109557,0.1905013,0,0.02631448,0.01799825,,,,,,
20.334127,0.03815019,0.01801671,0.007746416,0.1980884,0,0.02474742,0.01897871,,,,,,
20.384088,0.04920732,0.02348078,0.007399536,0.1963935,0,0.02327368,0.01719707,,,,,,
20.434049,0.04702914,0.02245498,0.00706819,0.1960545,0,0.0218877,0.02023052,,,,,,
20.48401,0.04494737,0.02147399,0.006751681,0.189783,0,0.02058426,0.02332421,,,,,,
20.533971,0.04295776,0.02053586,0.006449345,0.1853767,0,0.01935844,0.02113463,,,,,,
20.583932,0.04105622,0.02581789,0.006160547,0.1895652,0,0.01820562,0.0191506,,,,,,
20.633893,0.03923884,0.02468998,0.005884682,0.1958331,0,0.01712145,0.01934227,,,,,,
20.683854,0.03750192,0.02361136,0.00562117,0.1871122,0,0.02174703,0.0175265,,,,,,
20.733815,0.03584188,0.02257985,0.005369458,0.1841533,0,0.02045196,0.01815945,,,,,,
20.783776,0.03425533,0.02159341,0.005129017,0.1900292,0,0.01923402,0.01977046,,,,,,
20.833737,0.032739,0.02065006,0.004899343,0.189486,0,0.01808861,0.01791449,,,,,,
20.883698,0.03128979,0.01974792,0.004679954,0.1810476,0,0.01701141,0.01623275,,,,,,
20.933659,0.02990473,0.0188852,0.004470388,0.1863076,0,0.01599836,0.01579809,,,,,,
20.98362,0.02858099,0.02804061,0.004270207,0.1780109,0,0.01504564,0.01431503,,,,,,
21.033581,0.02731584,0.02681561,0.00407899,0.1700836,0,0.01414965,0.02922192,,,,,,
21.083542,0.02610669,0.02564412,0.003896335,0.1705183,0,0.02035693,0.02647869,,,,,,
21.133503,0.02495107,0.02452381,0.00372186,0.1677779,0,0.02174747,0.02472283,,,,,,
21.183464,0.0238466,0.02345244,0.003555198,0.1818649,0,0.02045238,0.02240195,,,,,,
21.233425,0.02279102,0.02242788,0.003395998,0.1853511,0,0.01923442,0.02200738,,,,,,
21.283386,0.02178216,0.02144807,0.003243927,0.185597,0,0.01808898,0.01994142,,,,,,
21.333347,0.02081797,0.02051107,0.008644938,0.1903661,0,0.01701176,0.0180694,,,,,,
21.383308,0.01989645,0.01961501,0.02000395,0.1906029,0,0.01599869,0.01637312,,,,,,
21.433269,0.01901573,0.01875809,0.01910819,0.2187989,0,0.01504595,0.01483608,,,,,,
21.48323,0.01817399,0.01793861,0.01825254,0.2188351,0,0.01414994,0.01344333,,,,,,
21.533191,0.01736951,0.01715493,0.0174352,0.2300116,0,0.01330729,0.01218132,,,,,,
21.583152,0.01660064,0.01640548,0.01665446,0.226854,0,0.01251483,0.02000312,,,,,,
21.633113,0.0158658,0.01568878,0.01590869,0.2325915,0,0.01176955,0.01855771,,,,,,
21.683074,0.0151635,0.01500338,0.01519631,0.2253001,0,0.01106866,0.01886104,,,,,,
21.733035,0.01449228,0.01434793,0.01451582,0.2152669,0,0.01040951,0.01709045,,,,,,
21.782996,0.01385077,0.01372112,0.02078174,0.2195366,0,0.009789607,0.01548606,,,,,,
21.832957,0.01323766,0.01312168,0.01985115,0.2169718,0,0.01618052,0.01590521,,,,,,
21.882918,0.01265169,0.01254844,0.01896223,0.2111541,0,0.0168264,0.01441209,,,,,,
21.932879,0.01209166,0.01200024,0.01811311,0.2105955,0,0.01582437,0.01305914,,,,,,
21.98284,0.01155641,0.01147598,0.01730202,0.2012171,0,0.01488201,0.01183321,,,,,,
22.032801,0.03193634,0.01097463,0.02097963,0.198763,0,0.01399576,0.01072235,,,,,,
22.082762,0.0391483,0.01049519,0.02004017,0.1953644,0,0.0131623,0.009715782,,,,,,
22.132723,0.04329453,0.01003668,0.01914279,0.1948821,0,0.01237847,0.008803705,,,,,,
22.182684,0.04137807,0.01716873,0.01828558,0.1862035,0,0.01164131,0.007977249,,,,,,
22.232645,0.03954646,0.01756943,0.01746677,0.1846836,0,0.01094806,0.007228378,,,,,,
22.282606,0.03779592,0.01930859,0.01668462,0.1835084,0,0.01529057,0.01807889,,,,,,
22.332567,0.05124844,0.02181444,0.01593749,0.1950885,0,0.0235527,0.01726506,,,,,,
22.382528,0.04897991,0.02677235,0.01522382,0.1864007,0,0.02410464,0.01564429,,,,,,
22.432489,0.04681179,0.03200211,0.0160138,0.1816663,0,0.02266918,0.01814887,,,,,,
22.48245,0.05445468,0.04852572,0.02024198,0.1735762,0,0.0213192,0.01644513,,,,,,
22.532411,0.08146726,0.06113252,0.02066903,0.1744996,0,0.02004961,0.01490133,,,,,,
22.582372,0.1091046,0.07498126,0.01974349,0.1667287,0,0.02068934,0.01350246,,,,,,
22.632333,0.131864,0.09068457,0.02056079,0.1759363,0.00998769,0.02579245,0.0122349,,,,,,
22.682294,0.1715162,0.1049781,0.02042101,0.1681014,0.009575367,0.02896708,0.01238187,,,,,,
22.732255,0.1912501,0.127393,0.01950657,0.1646359,0.01035269,0.02724205,0.01121951,,,,,,
22.782216,0.2209696,0.1361643,0.01863308,0.1573042,0.009925296,0.02561975,0.01016627,,,,,,
22.832177,0.246242,0.155425,0.0177987,0.1557814,0.01505839,0.03366171,0.01150045,,,,,,
22.882138,0.2782397,0.1727453,0.01818978,0.1581284,0.01443673,0.03748015,0.01685036,,,,,,
22.932099,0.2932982,0.1813716,0.01825289,0.1613289,0.01772085,0.03524816,0.01690732,,,,,,
22.98206,0.2803152,0.2108896,0.01743554,0.1699309,0.01698928,0.03638552,0.01615411,,,,,,
23.032021,0.2679069,0.2273979,0.01665478,0.181109,0.02305372,0.03615337,0.01982133,,,,,,
23.081982,0.2560479,0.2248119,0.01590899,0.1787627,0.0246549,0.03400039,0.01796058,,,,,,
23.131943,0.2447138,0.2332972,0.01734756,0.1766975,0.02363707,0.03360032,0.01627452,,,,,,
23.181904,0.2414923,0.2231051,0.01657075,0.2006665,0.02266126,0.03159937,0.02188693,,,,,,
23.231865,0.2308025,0.223877,0.01582872,0.1917303,0.02172573,0.03217027,0.01983227,,,,,,
23.281826,0.223426,0.2266389,0.01511992,0.1928168,0.02082882,0.03025449,0.0179705,,,,,,
23.331787,0.2135359,0.2502333,0.01444286,0.2089731,0.02236113,0.02845279,0.01945079,,,,,,
23.381748,0.2144851,0.2742261,0.01379612,0.2104689,0.02143799,0.02810301,0.02333139,,,,,,
23.431709,0.2049908,0.3111123,0.01317834,0.2111185,0.02055296,0.02642944,0.02114113,,,,,,
23.48167,0.1984242,0.3270008,0.01258822,0.2017169,0.01970447,0.02853659,0.02088916,,,,,,
23.531631,0.2024784,0.3486417,0.01202453,0.1990702,0.01889101,0.03191111,0.02013761,,,,,,
23.581592,0.1988944,0.3493536,0.01433739,0.2052982,0.01811113,0.03693737,0.01824717,,,,,,
23.631553,0.1900903,0.3467685,0.01444389,0.1961557,0.01736345,0.0347377,0.0165342,,,,,,
23.681514,0.1890579,0.3528927,0.01379711,0.1946706,0.01664663,0.03266902,0.02115623,,,,,,
23.731475,0.1869397,0.337476,0.01474565,0.1931294,0.01595941,0.03072354,0.02001637,,,,,,
23.781436,0.1786648,0.3261666,0.01408535,0.1845289,0.01530055,0.02889391,0.02143073,,,,,,
23.831397,0.1819763,0.3323001,0.01586184,0.1820761,0.0146689,0.02717324,0.0194189,,,,,,
23.881358,0.1831352,0.3177829,0.01515155,0.1819103,0.01406332,0.02555504,0.02245103,,,,,,
23.931319,0.1797868,0.3076723,0.01447308,0.187022,0.01348274,0.02403321,0.02034342,,,,,,
23.98128,0.1774989,0.3063743,0.01382498,0.1786935,0.01292613,0.02529379,0.02255868,,,,,,
24.031241,0.1696418,0.2929898,0.01320591,0.1860557,0.0123925,0.02378751,0.02134114,,,,,,
24.081202,0.1751946,0.2811861,0.01261456,0.181728,0.0118809,0.02237093,0.02209315,,,,,,
24.131163,0.1746361,0.2813963,0.01204968,0.1896681,0.01139042,0.02103871,0.0205721,,,,,,
24.181124,0.1713451,0.2713463,0.01540096,0.1812217,0.01092019,0.01978583,0.02252119,,,,,,
24.231085,0.166751,0.2607823,0.01471132,0.1867962,0.01046937,0.01860756,0.0208082,,,,,,
24.281046,0.1671512,0.2641408,0.01405255,0.1784777,0.01003716,0.01749946,0.02254812,,,,,,
24.331007,0.1684092,0.2526014,0.0172372,0.1705296,0.009622794,0.01922866,0.02361668,,,,,,
24.380968,0.1707196,0.2494424,0.01646532,0.1758982,0.009225534,0.02022214,0.02139964,,,,,,
24.430929,0.1661302,0.238545,0.0179178,0.168065,0.008844675,0.01901788,0.02144733,,,,,,
24.48089,0.1610262,0.2443244,0.01711545,0.1777678,0.008479539,0.01788534,0.02243295,,,,,,
24.530851,0.1640165,0.2336507,0.01634903,0.1698513,0.008129478,0.01682025,0.02032703,,,,,,
24.580812,0.1567562,0.2267156,0.01561693,0.1622874,0.007793867,0.01581858,0.01841881,,,,,,
24.630773,0.1530129,0.2235014,0.01491762,0.18192,0.007472112,0.01487656,0.0189171,,,,,,
24.680734,0.1532751,0.2182041,0.01424962,0.1771042,0.00716364,0.02295718,0.02498536,,,,,,
24.730695,0.1464903,0.216383,0.01361153,0.1791381,0.006867902,0.02159005,0.02263984,,,,,,
24.780656,0.1456101,0.2143843,0.01300201,0.1711606,0.006584374,0.0206354,0.0205145,,,,,,
24.830617,0.1442361,0.2071978,0.01241979,0.1773204,0.00631255,0.01940653,0.02366161,,,,,,
24.880578,0.1435887,0.198146,0.01186364,0.1784392,0.006051948,0.01825085,0.02144035,,,,,,
24.930539,0.1445446,0.1994634,0.01575715,0.180289,0.005802105,0.01718872,0.01942762,,,,,,
24.9805,0.1396892,0.1907495,0.01505156,0.1734967,0.005562576,0.01616511,0.01760384,,,,,,
25.030461,0.1432742,0.1981375,0.01437756,0.1773209,0.005332935,0.01520246,0.01825378,,,,,,
25.080422,0.140728,0.1902655,0.01373374,0.1725525,0.005112775,0.01537446,0.01654019,,,,,,
25.130383,0.1344986,0.1869656,0.01311875,0.1680453,0.004901703,0.01686324,0.01498747,,,,,,
25.180344,0.128545,0.1794026,0.0125313,0.1629629,0.004699346,0.01585901,0.0151645,,,,,,
25.230305,0.1390855,0.1870133,0.01197016,0.1646753,0.004505342,0.01491459,0.01906402,,,,,,
25.280266,0.1355647,0.1818763,0.01143414,0.1672904,0.004319347,0.02178581,0.01727437,,,,,,
25.330227,0.134286,0.1739307,0.01092213,0.1642848,0.004141031,0.02048844,0.02062187,,,,,,
25.380188,0.1375848,0.171541,0.01043304,0.1569688,0.003970076,0.01926833,0.01868597,,,,,,
25.430149,0.147559,0.1667672,0.009965858,0.1579409,0.003806179,0.01812087,0.01693181,,,,,,
25.48011,0.1543352,0.1606163,0.009519594,0.1574731,0.003649048,0.01704175,0.01936707,,,,,,
25.530071,0.1574565,0.1635646,0.009093313,0.1526519,0.003498404,0.01721886,0.02016678,,,,,,
25.580032,0.1572771,0.1631543,0.00868612,0.1458539,0.003353979,0.01619346,0.01827361,,,,,,
25.629993,0.1590991,0.1560266,0.008297161,0.1508141,0.003215516,0.01522912,0.01931391,,,,,,
25.679954,0.1542157,0.1525802,0.0125411,0.1569807,0.00308277,0.0143222,0.0175008,,,,,,
25.729915,0.1573212,0.1478472,0.01197952,0.1543915,0.002955503,0.0134693,0.02237025,,,,,,
25.779876,0.154978,0.1413882,0.01144308,0.151131,0.002833491,0.02148361,0.02128996,,,,,,
25.829837,0.1481178,0.1471944,0.01093067,0.1553607,0.002716516,0.02020424,0.01929135,,,,,,
25.879798,0.1415613,0.1407639,0.0104412,0.1484421,0.002604369,0.01900105,0.01748035,,,,,,
25.929759,0.1399582,0.1346144,0.00997365,0.1482275,0.002496853,0.01786951,0.02329079,,,,,,
25.97972,0.1449361,0.1356715,0.009527036,0.1564643,0.002393775,0.01680536,0.02189821,,,,,,
26.029681,0.143631,0.1297444,0.01293397,0.1494966,0.002294952,0.01580458,0.0198425,,,,,,
26.079642,0.1427887,0.1346147,0.01454427,0.1515473,0.00220021,0.01486339,0.01797977,,,,,,
26.129603,0.1430554,0.1287338,0.01638225,0.1469453,0.002109378,0.01397826,0.02062729,,,,,,
26.179564,0.136723,0.1239236,0.01564866,0.1508082,0.002022296,0.01519413,0.02045829,,,,,,
26.229525,0.1361541,0.1210005,0.01494793,0.1477099,0.00193881,0.01493365,0.01853775,,,,,,
26.279486,0.1336099,0.1250922,0.01427857,0.1528566,0.00185877,0.01404433,0.0167975,,,,,,
26.329447,0.1363182,0.1248053,0.01363918,0.1486616,0.001782034,0.01674706,0.01522062,,,,,,
26.379408,0.130284,0.1206845,0.01302843,0.1462784,0.001708466,0.01870053,0.01859391,,,,,,
26.429369,0.1245169,0.1187775,0.01244503,0.1412348,0.001637935,0.01758689,0.01684839,,,,,,
26.47933,0.1286244,0.1135885,0.01606416,0.1427289,0.001570316,0.01653957,0.02201871,,,,,,
26.529291,0.1229308,0.1171307,0.01534482,0.1450452,0.001505488,0.01653345,0.01995168,,,,,,
26.579252,0.1218812,0.1157509,0.01465769,0.1385859,0.001443337,0.01554886,0.0180787,,,,,,
26.629213,0.1206298,0.1129377,0.01665242,0.1324143,0.001383752,0.0146229,0.01638155,,,,,,
26.679174,0.1152901,0.1125647,0.02575817,0.131428,0.001326626,0.01375209,0.01484371,,,,,,
26.729135,0.1155211,0.1110313,0.02460474,0.1305366,0.001271859,0.01293314,0.01345025,,,,,,
26.779096,0.1220988,0.1061807,0.02350295,0.1356679,0.001219353,0.01216295,0.01218759,,,,,,
26.829057,0.1166941,0.1025978,0.02245051,0.1314669,0.001169014,0.01143863,0.01104347,,,,,,
