Video 1, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14,,,Video 1, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14,
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted,,,Video2-3,C04,C07,,,,C10,C05,C06,C13,C01,C00,C09,C12,C03,C08,C11
73.792397,-0.02661356,-0.02903359,0.08615865,0.007266175,-0.000899353,-0.02899411,-0.000710284,0.03316777,0.1007926,-0.005265961,0.01018038,-0.0456491,-0.03511766,-0.002614707,0.000542805,,,,,,,,,,,,,,,,,,,
73.842358,-0.02908465,-0.0292943,0.07924161,0.001967619,-0.00754111,-0.0333318,-0.006505307,0.03890573,0.1035581,-0.00897181,0.01069722,-0.03883819,-0.02889672,-0.007835847,0.00448283,,,,,,,,,,,,,,,,,,,
73.892319,-0.02985585,-0.03217747,0.0807348,0.001657223,0.001977433,-0.03355546,-0.00617598,0.03520573,0.103094,-0.02003149,0.014445,-0.04647302,-0.03238336,-0.002412347,-0.000572674,,,,,,,,,,,,,,,,,,,
73.94228,-0.03120303,-0.03395706,0.09735218,7.40E-05,0.014785,-0.02108389,0.003521133,0.02416667,0.1106277,0.009423863,0.01064988,-0.04490744,-0.04045165,-0.01119484,0.003279321,,,,,,,,,,,,,,,,,,,
73.992241,-0.02933622,-0.03070577,0.09824936,0.001234493,0.006975511,-0.0318266,0.005148489,0.02563057,0.1125116,0.02271556,0.01187198,-0.03748218,-0.03342803,-0.007562836,-0.002994813,,,,,,,,,,,,,,,,,,,
74.042202,-0.02427054,-0.03088497,0.09532192,-0.001990876,0.01587532,-0.02993124,0.01102968,0.03163956,0.1103651,0.01502117,0.0123331,-0.04076829,-0.0251603,-0.01169685,0.002201526,,,,,,,,,,,,,,,,,,,
74.092163,-0.02134419,-0.02276924,0.09848872,-0.003096923,0.007900039,-0.03590389,0.003146575,0.03747954,0.106641,0.01719555,0.008399557,-0.04405706,-0.03817818,-0.007485094,0.002070364,,,,,,,,,,,,,,,,,,,
74.142124,-0.01985694,-0.01982943,0.07690944,-0.004443982,0.02089443,-0.03806311,-0.003963527,0.02959591,0.100294,0.009280326,0.01103652,-0.04726668,-0.03507158,-0.006650853,0.004195678,,,,,,,,,,,,,,,,,,,
74.192085,-0.001128476,-0.02549479,0.06287251,-0.01180527,0.006008473,-0.03842849,-0.004540474,0.02756874,0.09228402,0.002717189,0.005732945,-0.04312158,-0.02864959,-0.003453223,-0.00283667,,,,,,,,,,,,,,,,,,,
74.242046,-0.000972994,-0.02673674,0.05496352,-0.004110552,0.002551142,-0.03931122,-0.01603486,0.03035705,0.09558457,0.006362592,0.006074044,-0.04708799,-0.03230246,-0.008101955,0.001695009,,,,,,,,,,,,,,,,,,,
74.292007,-0.003614143,-0.02544073,0.04522225,-0.0162433,-0.000915502,-0.03346181,-0.001065828,0.01706908,0.09339028,-0.000246263,0.00212538,-0.04410186,-0.03384045,-0.006083341,-0.003993016,,,,,,,,,,,,,,,,,,,
74.341968,-0.003323257,-0.02437332,0.03968847,-0.01182142,-0.006145245,-0.03873758,-0.0128898,0.0193364,0.09944813,-0.005491163,0.007354998,-0.04155585,-0.03100667,0.000360009,-0.002185857,,,,,,,,,,,,,,,,,,,
74.391929,0.003109142,-0.02547847,0.04548855,-0.01752534,-0.007000152,-0.03363205,0.008029167,0.02208242,0.09254047,-0.001129577,0.004808387,-0.04399705,-0.03345015,-0.007623527,-0.000655594,,,,,,,,,,,,,,,,,,,
74.44189,1.68E-05,-0.02438923,0.03474598,-0.01161097,-0.01049457,-0.04555797,0.01301618,0.01488178,0.08487946,-2.65E-05,0.006434341,-0.044494,-0.03781723,0.009532468,0.003174655,,,,,,,,,,,,,,,,,,,
74.491851,-0.006482203,-0.02723705,0.04443572,-0.01402689,-0.004454236,-0.04725312,0.003590918,0.01664774,0.07935464,0.003476125,0.006361322,-0.03628024,-0.02603832,0.004268368,-0.004988184,,,,,,,,,,,,,,,,,,,
74.541812,-0.003220358,-0.01644647,0.03925162,-0.01444201,-0.01147036,-0.04990645,0.01169924,0.001234071,0.07911296,0.008259399,0.008178917,-0.03895089,-0.03158205,-0.004853575,-0.005793414,,,,,,,,,,,,,,,,,,,
74.591773,-0.000864461,-0.01470976,0.03058465,-0.01066564,-0.0127992,-0.04046361,0.0101334,0.003175126,0.0819338,0.00511544,0.007434789,-0.03874125,-0.03409307,-0.009798408,-0.004346635,,,,,,,,,,,,,,,,,,,
74.641734,-0.01733914,-0.0249669,0.03150454,-0.01688169,-0.01536699,-0.04823773,0.00885608,0.006806336,0.07244757,0.01074972,0.003422647,-0.03493382,-0.024683,0.000327633,-0.001507879,,,,,,,,,,,,,,,,,,,
74.691695,-0.0114633,-0.02317728,0.03050975,-0.02265259,-0.01240176,-0.05630302,0.001778999,0.01055634,0.08282611,0.005567573,0.004830251,-0.03733167,-0.03621228,-0.006641629,5.50E-06,,,,,,,,,,,,,,,,,,,
74.741656,-0.02077502,-0.01581025,0.0350857,-0.013556,-0.01077041,-0.0538134,-0.003419548,0.01340735,0.0866239,0.003168504,0.002046183,-0.04041897,-0.03460538,0.001838809,-0.004086315,,,,,,,,,,,,,,,,,,,
74.791617,-0.01579511,-0.01707108,0.03996108,-0.006247126,-0.01219076,-0.05639201,0.004074919,0.01994553,0.07637365,0.02734732,0.004838894,-0.03517585,-0.02980579,0.002184161,-0.001080591,,,,,,,,,,,,,,,,,,,
74.841578,-0.01737748,-0.01735383,0.01864706,-0.01804061,-0.02327989,-0.0651845,-0.000282195,0.0233243,0.07446686,0.01957437,0.004318147,-0.03446709,-0.03320421,0.009316127,-0.002282424,,,,,,,,,,,,,,,,,,,
74.891539,-0.0165143,-0.02376476,0.02069984,-0.01381274,-0.01522918,-0.06473262,0.004108696,0.0302472,0.07447298,0.01070489,0.003532398,-0.02992389,-0.03918687,-0.000687818,-0.007687808,,,,,,,,,,,,,,,,,,,
74.9415,-0.01785989,-0.02050347,0.01703666,-0.02153865,-0.01407137,-0.0716494,0.001759974,0.0354311,0.07495864,0.02314021,5.05E-05,-0.0299127,-0.02545883,0.008786004,-0.006545586,,,,,,,,,,,,,,,,,,,
74.991461,-0.01880775,-0.0228532,0.02410289,-0.02008491,-0.01909981,-0.06615457,0.01039295,0.03836818,0.05875847,0.01930885,0.002975994,-0.03245332,-0.02057634,0.01442791,-0.006251551,,,,,,,,,,,,,,,,,,,
75.041422,-0.01965446,-0.02794241,0.01402115,-0.02247508,-0.0239202,-0.06722069,0.01027022,0.0295438,0.06213905,-0.001944361,0.001495729,-0.03200611,-0.03201558,0.003761054,-0.009064596,,,,,,,,,,,,,,,,,,,
75.091383,-0.01812794,-0.02480088,0.01997758,-0.03266819,-0.01383517,-0.06966455,0.01182158,0.03585373,0.0624479,-0.008453707,0.004762052,-0.03519583,-0.03372675,0.005918924,0.000329259,,,,,,,,,,,,,,,,,,,
75.141344,-0.01708515,-0.02766947,0.01726498,-0.02260757,-0.02714457,-0.06658895,0.02107583,0.01627316,0.07124512,-0.002096895,-0.000126981,-0.03264723,-0.03146268,0.004348973,-0.002529822,,,,,,,,,,,,,,,,,,,
75.191305,-0.00981149,-0.02799655,0.01018044,-0.03326458,-0.01904555,-0.07027698,0.01507196,0.02087949,0.06957144,-0.007588055,0.000893128,-0.02890204,-0.02706691,0.007298097,-0.002701983,,,,,,,,,,,,,,,,,,,
75.241266,-0.004932196,-0.02653759,0.02524581,-0.01989942,-0.005630535,-0.05382604,0.02022303,0.01045932,0.08542771,0.004202853,-0.001953381,-0.02995291,-0.02931284,0.003917969,-0.004827579,,,,,,,,,,,,,,,,,,,
75.291227,0.002679082,-0.0281084,0.02657286,-0.02380661,-0.009256408,-0.05270318,0.03153086,0.01391301,0.09548259,0.005342209,-0.001222605,-0.03076835,-0.02208132,0.008507686,0.000203395,,,,,,,,,,,,,,,,,,,
75.341188,0.00779643,-0.02188152,0.02778946,-0.03179804,0.004036367,-0.04680552,0.03813477,0.01380908,0.0932882,0.01651441,-0.002005593,-0.02626024,-0.01465714,0.004146039,-0.003479455,,,,,,,,,,,,,,,,,,,
75.391149,0.009897504,-0.02608888,0.02594568,-0.03172681,-0.00440948,-0.04536235,0.03534231,0.0165767,0.09474012,0.004466075,-0.00599951,-0.03535914,-0.03272538,0.001860224,-0.005710457,,,,,,,,,,,,,,,,,,,
75.44111,0.006960615,-0.01635228,0.03865259,-0.02850436,-0.000854953,-0.0491661,0.02890429,0.01480686,0.09636077,-0.005971588,-0.006774739,-0.03372066,-0.03153633,-0.003760118,-0.004840485,,,,,,,,,,,,,,,,,,,
75.491071,0.01094475,-0.02365055,0.04160227,-0.02956687,0.009363765,-0.0516739,0.02548843,-0.001114538,0.08916412,-0.01166412,-0.005329447,-0.02812215,-0.03334031,0.005097954,-0.01050269,,,,,,,,,,,,,,,,,,,
75.541032,0.0216097,-0.02478795,0.04570225,-0.03350163,-0.008917667,-0.03991937,0.03404863,0.002554735,0.09363428,-0.01593513,-0.003270035,-0.02821939,-0.04088045,-0.001715022,-0.01097192,,,,,,,,,,,,,,,,,,,
75.590993,0.02983655,-0.02149193,0.04259822,-0.01504926,-0.007540183,-0.05098855,0.03556061,-0.002204858,0.1037495,-0.0175188,-0.00257423,-0.03061759,-0.03222715,0.001276643,0.001181369,,,,,,,,,,,,,,,,,,,
75.640954,0.02943863,-0.02558537,0.04244848,-0.02363624,-0.009657418,-0.03651868,0.04713649,0.003699458,0.1032609,-0.01517415,-0.005726645,-0.03205616,-0.03122922,-0.003742978,-0.003923314,,,,,,,,,,,,,,,,,,,
75.690915,0.01982643,-0.01754893,0.04340155,-0.02313221,-0.003269637,-0.03939592,0.04171354,0.002085132,0.1134792,-0.01625451,-0.007674391,-0.02805988,-0.03618722,-0.007577432,-0.006573207,,,,,,,,,,,,,,,,,,,
75.740876,0.02292091,-0.01234472,0.04427744,-0.02264739,-0.005514995,-0.04590027,0.03385231,-0.007407471,0.1206185,-0.01332708,-0.004393717,-0.03174891,-0.0309752,-0.003568739,-0.0127859,,,,,,,,,,,,,,,,,,,
75.790837,0.02287109,-0.0159361,0.04905855,-0.02074841,-0.01888302,-0.0474445,0.02435312,-0.003336058,0.1180361,-0.003560233,-0.004525941,-0.03111846,-0.04312014,0.001426409,-0.00716057,,,,,,,,,,,,,,,,,,,
75.840798,0.02570875,-0.01761586,0.04420031,-0.02818406,-0.02836099,-0.04497414,0.03172927,-0.01257721,0.1125982,-0.006414607,-0.004659311,-0.03372021,-0.0370982,-0.002162261,-0.009241621,,,,,,,,,,,,,,,,,,,
75.890759,0.02074734,-0.02675968,0.04334809,-0.02833285,-0.003717985,-0.04366642,0.02955587,-0.005800904,0.1150866,0.001083997,-0.008173672,-0.02877396,-0.03569622,0.005299229,-0.009858213,,,,,,,,,,,,,,,,,,,
75.94072,0.01321836,-0.02518779,0.04501434,-0.02418449,-0.008824367,-0.03822523,0.02240383,0.002339264,0.1247738,0.01601687,-0.005775121,-0.02861136,-0.04035264,0.000983529,-0.00452205,,,,,,,,,,,,,,,,,,,
75.990681,0.001901405,-0.03141787,0.04184493,-0.03052631,-0.00758682,-0.04568173,0.02208717,-0.006323276,0.1129664,0.01552974,-0.01222067,-0.03453286,-0.02968214,0.005471032,-0.000784221,,,,,,,,,,,,,,,,,,,
76.040642,0.0120823,-0.02617495,0.04503869,-0.02325855,-0.01332878,-0.04412472,0.0254676,-0.005038599,0.1127362,0.02123525,-0.01224735,-0.03410026,-0.04197018,-0.003094642,-0.01800797,,,,,,,,,,,,,,,,,,,
76.090603,0.01373542,-0.02962987,0.04640463,-0.023477,-0.007905792,-0.04098669,0.03112335,-0.001011799,0.1155486,0.02481241,-0.01277509,-0.03116643,-0.0363273,0.002128594,-0.005905879,,,,,,,,,,,,,,,,,,,
76.140564,0.008775912,-0.0249616,0.03521039,-0.02725657,-0.01018529,-0.04955674,0.03098028,0.003816291,0.1130957,0.03309986,-0.008247523,-0.02913103,-0.03381288,-0.006087012,-0.006783508,,,,,,,,,,,,,,,,,,,
76.190525,0.009658602,-0.02469014,0.03312103,-0.01779819,-0.000356225,-0.03778401,0.0293721,-0.005275616,0.1034372,0.01823248,-0.01410282,-0.0361641,-0.03571855,-0.001761499,-0.009893004,,,,,,,,,,,,,,,,,,,
76.240486,0.009830623,-0.0287084,0.05112528,-0.01549255,-0.001645281,-0.03431971,0.0234755,-0.01084662,0.114966,0.007708838,-0.007927069,-0.0359145,-0.02731635,0.001071919,-0.01135208,,,,,,,,,,,,,,,,,,,
76.290447,0.009102922,-0.03410344,0.05606626,-0.0196711,-0.007287518,-0.04032555,0.02534893,-0.01067072,0.08619033,0.005944493,-0.01120579,-0.03467946,-0.02754796,-0.005551121,-0.0118699,,,,,,,,,,,,,,,,,,,
76.340408,0.009949097,-0.0308638,0.0591366,-0.02116829,-0.000179826,-0.03731374,0.02007707,-0.01588386,0.09839695,0.00136054,-0.009273476,-0.03357151,-0.03199452,0.000938296,-0.008624169,,,,,,,,,,,,,,,,,,,
76.390369,0.01195277,-0.03087301,0.04082704,-0.02437446,0.00724493,-0.02392162,0.00153282,-0.01852777,0.09936932,0.005878184,-0.01381254,-0.03527597,-0.03016568,-0.008318961,-0.009291908,,,,,,,,,,,,,,,,,,,
76.44033,0.008534713,-0.03659124,0.04193959,-0.02378255,-0.007357304,-0.02835043,0.005570536,-0.01007513,0.1015446,0.008233742,-0.008292731,0.002434908,-0.02863695,-0.004676234,-0.01080189,,,,,,,,,,,,,,,,,,,
76.490291,0.006203295,-0.03871106,0.05068999,-0.02784916,0.01116395,-0.02114057,0.002705227,-0.01580524,0.1009744,-0.002660105,-0.01107986,0.01273062,-0.02283155,-0.00190503,-0.01491223,,,,,,,,,,,,,,,,,,,
76.540252,0.0120766,-0.04255342,0.06451997,-0.0224425,0.003335099,-0.009852446,0.000163445,-0.03235326,0.1105818,-0.005106322,-0.01200602,-0.005932582,-0.03214687,-0.006066285,-0.01017176,,,,,,,,,,,,,,,,,,,
76.590213,0.01264168,-0.03598052,0.06414098,-0.02500157,0.01771167,-0.004479079,0.01171806,-0.02997605,0.1088727,-0.006242865,-0.01613045,-0.01032457,-0.02534736,-0.009666639,-0.01059164,,,,,,,,,,,,,,,,,,,
76.640174,0.01330576,-0.03765689,0.07293338,-0.02280859,0.01643682,0.000930179,0.01333724,-0.01902658,0.1179777,-0.01388383,-0.006422142,-0.01360376,-0.03398653,-0.004622315,-0.0128927,,,,,,,,,,,,,,,,,,,
76.690135,0.01600594,-0.03161736,0.07416544,-0.02150043,0.01819619,0.01820372,0.01671686,-0.03021523,0.1212175,-0.02518694,-0.0125671,-0.000788521,-0.02311489,-0.004610005,-0.01089456,,,,,,,,,,,,,,,,,,,
76.740096,0.01699703,-0.03681202,0.08284988,-0.01935516,0.03081143,0.02444527,0.00936873,-0.02660483,0.1278917,-0.01976999,-0.01330854,0.0586753,-0.03010492,-0.006485059,-0.007095922,,,,,,,,,,,,,,,,,,,
76.790057,0.02245719,-0.03374744,0.08326715,-0.01750384,0.0280077,0.02416847,0.02087245,-0.03592668,0.1348495,-0.0207302,-0.009332884,0.1205589,-0.0312787,-0.008403722,-0.01095035,,,,,,,,,,,,,,,,,,,
76.840018,0.008709729,-0.04255839,0.0799761,-0.01968842,0.03434638,0.02665592,0.01563694,-0.03086763,0.1403573,-0.02321893,-0.0145487,0.1492979,-0.02506593,-0.006727912,-0.01279158,,,,,,,,,,,,,,,,,,,
76.889979,0.004144936,-0.04561668,0.07105948,-0.01401534,0.03418263,0.02010518,0.000212524,-0.0316218,0.1357629,-0.01100503,-0.00921047,0.1869985,-0.02365322,-0.001892764,-0.01510401,,,,,,,,,,,,,,,,,,,
76.93994,0.006306446,-0.04310688,0.05959819,-0.01355284,0.0225707,0.01670346,0.002779693,-0.03691822,0.1482436,-0.02081325,-0.01424528,0.24018,-0.0316587,-0.00469391,-0.01771394,,,,,,,,,,,,,,,,,,,
76.989901,0.006141555,-0.03690206,0.06022684,-0.01011515,0.02788058,0.0201514,0.003297908,-0.02044461,0.1409913,-0.02185549,-0.01959021,0.2777593,-0.03238394,0.000943597,-0.0155507,,,,,,,,,,,,,,,,,,,
77.039862,0.008049117,-0.03794862,0.05161756,-0.01959909,0.02583534,0.02153609,-0.009452485,-0.03265962,0.1509607,-0.01877778,-0.01620682,0.3265419,-0.04011956,0.002416384,-0.01111034,,,,,,,,,,,,,,,,,,,
77.089823,0.01508684,-0.035383,0.0410144,-0.01725429,0.0283377,0.02903673,-0.009991152,-0.04062909,0.1628877,-0.01901804,-0.0169421,0.3824258,-0.04040685,-0.008737591,-0.01098229,,,,,,,,,,,,,,,,,,,
77.139784,0.006040675,-0.03499293,0.03370016,-0.01748237,0.02000069,0.03170133,-0.00691086,-0.04564248,0.1610271,-0.01071845,-0.01881525,0.4256281,-0.04070189,-0.008424232,-0.0153483,,,,,,,,,,,,,,,,,,,
77.189745,0.005947907,-0.04049138,0.02533019,-0.02246821,0.01131117,0.01121523,0.01159678,-0.03455076,0.1519203,-0.02032721,-0.01910144,0.481709,-0.03277368,-0.006238344,-0.01206434,,,,,,,,,,,,,,,,,,,
77.239706,-0.003853454,-0.03664086,0.02627993,-0.01824955,0.005919118,0.003602097,0.01483941,-0.02925517,0.1516805,-0.01169588,-0.01529622,0.5358388,-0.03262856,0.002364954,-0.01531411,,,,,,,,,,,,,,,,,,,
77.289667,-0.007459354,-0.03210921,0.01674554,-0.01675036,0.005974863,0.006807177,0.01951722,-0.03902464,0.143452,-0.02425678,-0.01943471,0.6034709,-0.03925999,0.00251577,-0.01551632,,,,,,,,,,,,,,,,,,,
77.339628,-0.002741951,-0.0327244,0.01010527,-0.01571083,0.01310207,0.005261314,0.01895542,-0.03095144,0.1457128,-0.007755037,-0.01532808,0.6390178,-0.02886079,-0.002640544,-0.01683387,,,,,,,,,,,,,,,,,,,
77.389589,-0.000874483,-0.02887366,0.01236134,-0.01908343,0.000201865,0.01640908,0.02889245,-0.03720519,0.1460165,-0.02366252,-0.01787421,0.6969904,-0.02995627,-0.001976138,-0.0145901,,,,,,,,,,,,,,,,,,,
77.43955,-0.01024386,-0.02947353,0.006383938,-0.025376,0.004506356,0.02129494,0.005651331,-0.03213859,0.1385763,-0.008234318,-0.01752761,0.7312725,-0.02867209,0.002051033,-0.01434414,,,,,,,,,,,,,,,,,,,
77.489511,-0.01644325,-0.03053676,-0.002296121,-0.01099826,-0.003218374,0.004742344,0.01200456,-0.03008954,0.133077,-0.01084181,-0.02046299,0.7672563,-0.02074096,0.0116594,-0.01359505,,,,,,,,,,,,,,,,,,,
77.539472,-0.01313279,-0.02881946,-0.003843929,-0.01764589,-0.001784472,0.008691025,0.000149336,-0.02509915,0.1234528,-0.01247902,-0.02125116,0.8331314,-0.02530002,0.0139203,-0.01502977,,,,,,,,,,,,,,,,,,,
77.589433,-0.005093367,-0.03263649,-0.009134321,-0.01039773,-0.006043728,0.008337433,0.004810587,-0.0292573,0.1231408,-0.01486265,-0.02033022,0.8809001,-0.0290023,0.01191025,-0.01671375,,,,,,,,,,,,,,,,,,,
77.639394,0.000284624,-0.0367909,-0.01495396,-0.01308572,-0.01149293,8.83E-05,-0.009975144,-0.0227173,0.1261772,-0.0122194,-0.02455427,0.9360011,-0.0342447,0.000973031,-0.0179667,,,,,,,,,,,,,,,,,,,
77.689355,-0.00630079,-0.03253353,-0.02948377,-0.0102904,-0.01489597,-0.001187969,-0.007889172,-0.03429496,0.1147836,-0.006819685,-0.02118803,0.9943755,-0.02046229,0.0123304,-0.01503575,,,,,,,,,,,,,,,,,,,
77.739316,-0.01047766,-0.04410435,-0.0344165,-0.01117467,0.000480418,-0.000725303,-0.01298423,-0.03338099,0.1142878,-0.000846152,-0.02045552,1.042111,-0.02725142,0.007567371,-0.0131498,,,,,,,,,,,,,,,,,,,
77.789277,-0.01374219,-0.03978466,-0.03542732,-0.007597344,-0.01750179,0.006848207,0.001922238,-0.03486387,0.115298,-0.005703887,-0.01921007,1.111416,-0.025156,0.01529033,-0.01397104,,,,,,,,,,,,,,,,,,,
77.839238,-0.01123163,-0.03955216,-0.04112852,-0.005729839,-0.01021905,0.002987581,-0.001134175,-0.03084722,0.1054118,-0.003868879,-0.01928642,1.157701,-0.0152294,0.0123645,-0.01431632,,,,,,,,,,,,,,,,,,,
77.889199,-0.02186778,-0.04059063,-0.04186595,-0.008524987,-0.01381307,-0.003492963,-0.004858401,-0.03413264,0.08777556,-0.001492986,-0.01929259,1.190384,-0.01359094,0.01252227,-0.02002294,,,,,,,,,,,,,,,,,,,
77.93916,-0.01365269,-0.03655877,-0.04560474,-0.007746838,-0.01253151,-0.01546476,-0.01720765,-0.03486373,0.08303743,-0.001665942,-0.01968104,1.234014,-0.02382875,0.02277336,-0.01408738,,,,,,,,,,,,,,,,,,,
77.989121,-0.02158378,-0.0357504,-0.0474055,-0.008960743,-0.01489855,-0.01318039,-0.008362887,-0.03105019,0.0942612,0.004647155,-0.01724184,1.26811,-0.01648139,0.02605677,-0.01657891,,,,,,,,,,,,,,,,,,,
78.039082,-0.02381748,-0.0413897,-0.04464097,-0.01856038,-0.02127737,-0.01020333,-0.00952678,-0.02771289,0.088078,-0.004144674,-0.01692598,1.28449,-0.03168315,0.02562819,-0.02151512,,,,,,,,,,,,,,,,,,,
78.089043,-0.02217952,-0.0399292,-0.04112434,-0.01393106,-0.02094254,-0.000751419,0.000225733,-0.03426294,0.09188369,-0.007695785,-0.01544346,1.334354,-0.01865353,0.02231799,-0.01965857,,,,,,,,,,,,,,,,,,,
78.139004,-0.02365805,-0.04569167,-0.0413093,-0.01178675,-0.03133259,-0.000926432,-0.01555456,-0.03190692,0.07491849,0.005103092,-0.01901561,1.42418,-0.01780794,0.02379733,-0.01536012,,,,,,,,,,,,,,,,,,,
78.188965,-0.02406245,-0.03707214,-0.05247406,-0.01586593,-0.0207078,0.008551078,-0.008415082,-0.03280891,0.07578197,-0.01046841,-0.01639071,1.503604,-0.01342222,0.02581551,-0.02222123,,,,,,,,,,,,,,,,,,,
78.238926,-0.0200325,-0.04496299,-0.05320413,-0.02154145,-0.02723032,-0.000139679,-0.006484241,-0.03113872,0.06460589,-0.007772423,-0.01487336,1.558177,-0.02117798,0.01991405,-0.02034939,,,,,,,,,,,,,,,,,,,
78.288887,-0.02928922,-0.04626888,-0.05889714,-0.01199907,-0.03752932,-0.000243069,-0.003634167,-0.04089689,0.06146494,-0.007662899,-0.01646529,1.614662,-0.01508082,0.01975638,-0.02343314,,,,,,,,,,,,,,,,,,,
78.338848,-0.02474558,-0.04115708,-0.05713514,-0.01579659,-0.01956696,0.005718453,-0.004725323,-0.02537013,0.04856989,-0.01218591,-0.01437101,1.574982,-0.01849812,0.02648641,-0.02082764,,,,,,,,,,,,,,,,,,,
78.388809,-0.0294634,-0.05052637,-0.05254526,-0.02155967,-0.02754106,0.01532275,-0.02340512,-0.03698969,0.05711853,-0.009882694,-0.01634242,1.654133,-0.01764351,0.03408235,-0.02120053,,,,,,,,,,,,,,,,,,,
78.43877,-0.02625881,-0.0423914,-0.04804132,-0.005163936,-0.01803137,0.01817343,-0.01420433,-0.04680691,0.06929059,-0.008814189,-0.01667244,1.626696,-0.01517534,0.02282448,-0.01659007,,,,,,,,,,,,,,,,,,,
78.488731,-0.02430259,-0.04397352,-0.04674209,-0.01715146,-0.007345508,0.0263175,-0.01770181,-0.04185664,0.07245141,-0.006427107,-0.01699767,1.736858,-0.01124028,0.01780884,-0.01713322,,,,,,,,,,,,,,,,,,,
78.538692,-0.02322096,-0.04181156,-0.0504642,-0.006873875,-0.0242207,0.03559545,-0.0179443,-0.03298796,0.06021781,-0.01218197,-0.01492666,1.727466,-0.01204659,0.0210927,-0.01740054,,,,,,,,,,,,,,,,,,,
78.588653,-0.02125615,-0.04591344,-0.03863589,-0.003859655,-0.00640105,0.05594167,-0.0223836,-0.03924964,0.08151596,-0.005863366,-0.01560777,1.714447,-0.02067773,0.006830314,-0.01823659,,,,,,,,,,,,,,,,,,,
78.638614,-0.01363498,-0.0397221,-0.02396793,-0.006371782,0.01515713,0.06459843,-0.01809155,-0.04174739,0.08223841,-0.002568047,-0.01594587,1.768678,-0.01151221,0.003537793,-0.02104793,,,,,,,,,,,,,,,,,,,
78.688575,-0.01540639,-0.04905761,-0.007277231,0.001401731,0.04188706,0.0825863,-0.004009187,-0.04299686,0.09474812,-0.005750164,-0.01342881,1.750432,0.001747727,0.01288197,-0.01989555,,,,,,,,,,,,,,,,,,,
78.738536,-0.01139193,-0.0492665,0.009986727,-0.000358977,0.05709455,0.0809025,0.003577452,-0.05086857,0.09991701,-0.008211743,-0.0158826,1.835003,-0.006658053,0.02093862,-0.01990636,,,,,,,,,,,,,,,,,,,
78.788497,-0.01295699,-0.04856121,0.02245475,-0.01386799,0.05873584,0.09757067,0.01576813,-0.0473191,0.1007157,-0.01541323,-0.01638179,1.781142,-0.002576623,0.000743641,-0.01534078,,,,,,,,,,,,,,,,,,,
78.838458,-0.01891566,-0.05228139,0.03211117,-0.01093618,0.06209573,0.09649321,0.01639939,-0.04797556,0.09712054,-0.01177664,-0.01336884,1.862777,0.006296354,0.01148595,-0.02330243,,,,,,,,,,,,,,,,,,,
78.888419,-0.02552476,-0.05738587,0.03108418,-0.006160251,0.04057888,0.08167201,0.01020485,-0.04151845,0.08492517,0.003787442,-0.01645414,1.90301,0.02503995,0.02610949,-0.02166918,,,,,,,,,,,,,,,,,,,
78.93838,-0.02821153,-0.0570712,0.01480909,-0.01308177,0.04483374,0.1000747,0.002932202,-0.04146107,0.09419897,0.000164814,-0.01562395,1.942503,0.04452823,0.02139558,-0.01526529,,,,,,,,,,,,,,,,,,,
78.988341,-0.0298964,-0.05287986,0.03190537,-0.01447142,0.03510552,0.1136081,-0.00051228,-0.04312994,0.08889425,0.000877432,-0.01918283,1.957923,0.04961254,0.02340932,-0.01365453,,,,,,,,,,,,,,,,,,,
79.038302,-0.02811626,-0.05521807,0.02054163,-0.008359643,0.02208504,0.1313641,-0.002165622,-0.0544308,0.1059377,0.0074397,-0.014749,1.932167,0.0536969,0.02282972,-0.0172964,,,,,,,,,,,,,,,,,,,
79.088263,-0.02377617,-0.05023162,0.0299363,-0.01656135,0.0379671,0.1482467,0.009098688,-0.04612463,0.09406058,0.01400182,-0.01852821,1.974834,0.04454058,0.02053111,-0.01938136,,,,,,,,,,,,,,,,,,,
79.138224,-0.02309479,-0.0525613,0.04168189,-0.005559873,0.05201999,0.151539,-0.01927274,-0.04951079,0.1061609,0.008420087,-0.02196597,1.896975,0.0578055,0.01300503,-0.02124485,,,,,,,,,,,,,,,,,,,
79.188185,-0.02418385,-0.04953616,0.03949727,-0.01533019,0.0520959,0.1478608,0.004451575,-0.04438591,0.08567575,0.005395907,-0.01707183,2.058462,0.06698275,0.01494211,-0.02215813,,,,,,,,,,,,,,,,,,,
