 , C0, C1, C2, C3,,segment,starting frame ,time
Time(s)/Cell Status, accepted, accepted, accepted, accepted,,0,0,0
726.351009,0.006157299,0.009313771,0.007538714,0.06418951,,,,
726.40097,0.01024387,0.008625994,0.007018246,0.06127987,,,,
726.450931,0.01161403,0.01808741,0.006533712,0.05850213,,,,
726.500892,0.01112983,0.01675174,0.006082629,0.0558503,,,,
726.550853,0.01066582,0.01551471,0.005662689,0.05899288,,,,
726.600814,0.01022116,0.01436902,0.009838927,0.0599236,,,,
726.650775,0.009795033,0.01330794,0.009159654,0.05720733,,,,
726.700736,0.009386674,0.01426839,0.01177658,0.05461419,,,,
726.750697,0.008995338,0.01343601,0.01096353,0.0521386,,,,
726.800658,0.008620318,0.01244383,0.01020662,0.05954237,,,,
726.850619,0.008260933,0.01152491,0.013108,0.06158182,,,,
726.90058,0.00791653,0.01067385,0.01592224,0.07182262,,,,
726.950541,0.007586485,0.01458332,0.01482298,0.07047543,,,,
727.000502,0.007270201,0.01350642,0.01379961,0.06728087,,,,
727.050463,0.006967102,0.01250903,0.01284689,0.06423111,,,,
727.100424,0.00667664,0.0115853,0.01195995,0.06131959,,,,
727.150385,0.006398287,0.01072978,0.01291299,0.05854004,,,,
727.200346,0.006131539,0.01206529,0.01202148,0.06305845,,,,
727.250307,0.005875912,0.01117433,0.01119153,0.06227,,,,
727.300268,0.008764381,0.01034916,0.01041887,0.06429569,,,,
727.350229,0.008398989,0.009646399,0.009699563,0.07375489,,,,
727.40019,0.00855832,0.008934058,0.009866379,0.07937865,,,,
727.450151,0.008201519,0.008274321,0.009185212,0.07578051,,,,
727.500112,0.01339496,0.01207845,0.008551071,0.08091075,,,,
727.550073,0.01283651,0.01118651,0.007960712,0.09280115,,,,
727.600034,0.01230135,0.01036044,0.00741111,0.09519976,,,,
727.649995,0.0117885,0.01217475,0.006899452,0.1047088,,,,
727.699956,0.01129703,0.01364522,0.006423119,0.0999625,,,,
727.749917,0.01082605,0.0140391,0.005979671,0.09543131,,,,
727.799878,0.01037471,0.01300238,0.005566839,0.1119719,,,,
727.849839,0.009942183,0.01204221,0.006608106,0.1068963,,,,
727.8998,0.01034474,0.01115295,0.006151887,0.1141124,,,,
727.949761,0.01211648,0.01032936,0.005727165,0.1089398,,,,
727.999722,0.01161134,0.009566587,0.005331765,0.1081989,,,,
728.049683,0.01112726,0.008860141,0.008333637,0.1066981,,,,
728.099644,0.01066336,0.008205862,0.01319222,0.1018616,,,,
728.149605,0.0102188,0.007599898,0.01228144,0.09724432,,,,
728.199566,0.009792769,0.007038682,0.01504722,0.09283636,,,,
728.249527,0.009384504,0.006518909,0.01400837,0.1228023,,,,
728.299488,0.008993259,0.007109887,0.01304124,0.1385471,,,,
728.349449,0.008618325,0.006584856,0.01214089,0.1347141,,,,
728.39941,0.008259023,0.006303065,0.01130269,0.1406516,,,,
728.449371,0.0079147,0.005837614,0.0123319,0.1375607,,,,
728.499332,0.009378457,0.005406534,0.01148052,0.1377214,,,,
728.549293,0.008987464,0.00898858,0.01112133,0.1416961,,,,
728.599254,0.008612772,0.009136431,0.01405978,0.1352732,,,,
728.649215,0.0082537,0.008461749,0.01308911,0.1529499,,,,
728.699176,0.007909599,0.007836889,0.01218544,0.1639328,,,,
728.749137,0.01155269,0.007258173,0.01134417,0.1673256,,,,
728.799098,0.01107105,0.006722191,0.01056098,0.1638247,,,,
728.849059,0.01060949,0.00622579,0.009831854,0.1563987,,,,
728.89902,0.01399439,0.005766045,0.00915307,0.1661269,,,,
728.948981,0.01341095,0.005340251,0.01532265,0.1696937,,,,
728.998942,0.01285184,0.004945899,0.01452142,0.1837377,,,,
729.048903,0.01254857,0.004580668,0.01351887,0.1754091,,,,
729.098864,0.01202541,0.004242408,0.01258554,0.1796154,,,,
729.148825,0.01152407,0.003929126,0.01171664,0.1858642,,,,
729.198786,0.01104362,0.003638979,0.01365175,0.1774392,,,,
729.248747,0.01058321,0.003370258,0.01270925,0.1693961,,,,
729.298708,0.01014199,0.00312138,0.01183181,0.1803556,,,,
729.348669,0.01079111,0.002890881,0.01101495,0.1794059,,,,
729.39863,0.01034122,0.002677404,0.01025448,0.1978358,,,,
729.448591,0.009910088,0.00247969,0.009546522,0.2166976,,,,
729.498552,0.009496931,0.002296577,0.009992728,0.2370555,,,,
729.548513,0.009100999,0.002126986,0.009302837,0.2469603,,,,
729.598474,0.009644003,0.001969918,0.008660575,0.2550812,,,,
729.648435,0.01236891,0.001824449,0.008062655,0.2679101,,,,
729.698396,0.01185324,0.001689722,0.007506015,0.303432,,,,
729.748357,0.01229532,0.001564944,0.006987805,0.3161916,,,,
729.798318,0.01428949,0.001449381,0.006505372,0.3230202,,,,
729.848279,0.01369375,0.001342351,0.006056246,0.3116876,,,,
729.89824,0.01312285,0.001243225,0.005638127,0.3168938,,,,
729.948201,0.01257575,0.001151419,0.005248875,0.3237957,,,,
729.998162,0.01205146,0.002076778,0.004886496,0.3206905,,,,
730.048123,0.01154903,0.005210365,0.004549136,0.306154,,,,
730.098084,0.01431506,0.004825605,0.004235067,0.3122416,,,,
730.148045,0.01371826,0.004469257,0.003942681,0.3191447,,,,
730.198006,0.01314634,0.004139224,0.003670481,0.3125269,,,,
730.247967,0.01259826,0.003833562,0.003417074,0.3045996,,,,
730.297928,0.01207303,0.003550472,0.003181161,0.2984146,,,,
730.347889,0.0115697,0.007731421,0.002961536,0.2965296,,,,
730.39785,0.01108735,0.01071903,0.002757074,0.2830883,,,,
730.447811,0.01062511,0.009927484,0.002566727,0.2794415,,,,
730.497772,0.01018215,0.009194387,0.002389522,0.2673568,,,,
730.547733,0.009757648,0.008515426,0.002224551,0.2552379,,,,
730.597694,0.009350847,0.009119716,0.00207097,0.2518132,,,,
730.647655,0.008961005,0.008446268,0.001927992,0.2439431,,,,
730.697616,0.008587416,0.007822552,0.001794884,0.2328855,,,,
730.747577,0.008229402,0.007244894,0.001670967,0.2223291,,,,
730.797538,0.007886314,0.006709893,0.001555605,0.2184926,,,,
730.847499,0.007557529,0.0062144,0.001448207,0.2085886,,,,
730.89746,0.007242451,0.005755496,0.001348224,0.1991335,,,,
730.947421,0.00694051,0.00533048,0.001255143,0.1984728,,,,
730.997382,0.006651156,0.00493685,0.001168489,0.1894763,,,,
731.047343,0.006373866,0.004572287,0.001413842,0.181995,,,,
731.097304,0.006108136,0.005127198,0.001316231,0.175394,,,,
731.147265,0.005853485,0.004821487,0.001225359,0.1674436,,,,
731.197226,0.00560945,0.004465443,0.001140761,0.1598536,,,,
731.247187,0.005375589,0.006433632,0.008201484,0.1671723,,,,
731.297148,0.005151478,0.009799596,0.007635259,0.1595945,,,,
731.347109,0.00493671,0.009633579,0.00874375,0.1565184,,,,
731.39707,0.004730896,0.008922186,0.008140088,0.1521869,,,,
731.447031,0.004533662,0.008263325,0.009786114,0.1452885,,,,
731.496992,0.004344651,0.007653119,0.009110488,0.144912,,,,
731.546953,0.004163521,0.007087972,0.01111815,0.1457312,,,,
731.596914,0.005814123,0.00656456,0.01035056,0.1443804,,,,
731.646875,0.005571729,0.006079799,0.01143422,0.1420695,,,,
731.696836,0.006286755,0.005630834,0.01102035,0.1356297,,,,
731.746797,0.006024657,0.006434807,0.01025951,0.140445,,,,
731.796758,0.005773486,0.005959627,0.009551203,0.1354358,,,,
731.846719,0.005532786,0.008403772,0.008891795,0.135683,,,,
731.89668,0.005302121,0.01239883,0.008277912,0.1420875,,,,
731.946641,0.005081073,0.01148324,0.01143996,0.1356469,,,,
731.996602,0.004869241,0.01063525,0.01065016,0.1294982,,,,
732.046563,0.004666239,0.0108595,0.009914876,0.1240482,,,,
732.096524,0.004471702,0.01005758,0.01284248,0.1224603,,,,
732.146485,0.004507212,0.009314875,0.01195585,0.1274269,,,,
732.196446,0.004319304,0.008627016,0.01113042,0.1216508,,,,
732.246407,0.00581062,0.007989952,0.01036199,0.1161365,,,,
732.296368,0.005568373,0.007476896,0.009646603,0.1108722,,,,
732.346329,0.005336224,0.007593514,0.008980609,0.1058465,,,,
732.39629,0.005113754,0.009482896,0.008360594,0.1174932,,,,
732.446251,0.004900559,0.00878263,0.007783384,0.1121674,,,,
732.496212,0.004696252,0.01119359,0.007246025,0.1158621,,,,
732.546173,0.004500463,0.010367,0.00825182,0.1181178,,,,
732.596134,0.004312836,0.009868008,0.009317535,0.1186534,,,,
732.646095,0.004133032,0.01589446,0.008674259,0.1159169,,,,
732.696056,0.003960724,0.01472073,0.008075395,0.1106625,,,,
732.746017,0.003795599,0.01363367,0.007517875,0.1148323,,,,
732.795978,0.007567436,0.01262689,0.006998846,0.1149146,,,,
732.845939,0.007251946,0.01169446,0.006515651,0.1188405,,,,
732.8959,0.01165164,0.01083088,0.01403925,0.1211338,,,,
732.945861,0.01116588,0.01003107,0.01306999,0.1373859,,,,
732.995822,0.01070037,0.009290323,0.01216765,0.1371615,,,,
733.045783,0.01025427,0.008604277,0.02012725,0.1309442,,,,
733.095744,0.00982676,0.007968892,0.01873768,0.1263377,,,,
733.145705,0.009417077,0.01175718,0.01744404,0.120611,,,,
733.195666,0.009280517,0.01088897,0.01676468,0.1151438,,,,
733.245627,0.008931094,0.01008487,0.01560726,0.1099245,,,,
733.295588,0.01446199,0.01352181,0.01452974,0.1049417,,,,
733.345549,0.01385907,0.01261712,0.01352662,0.1001849,,,,
733.39551,0.01328127,0.0116854,0.01259275,0.0956436,,,,
733.445471,0.01272757,0.01082249,0.01172336,0.1005583,,,,
733.495432,0.01219695,0.0100233,0.01091398,0.09883071,,,,
733.545393,0.01168846,0.00928313,0.01198344,0.1040102,,,,
733.595354,0.01288935,0.008597615,0.01115611,0.110685,,,,
733.645315,0.01235199,0.007962722,0.01789504,0.1117346,,,,
733.695276,0.01318894,0.007374714,0.01665957,0.1118791,,,,
733.745237,0.01475357,0.006830127,0.01550941,0.1080277,,,,
733.795198,0.01413848,0.006325754,0.01836935,0.1079341,,,,
733.845159,0.01459977,0.005858628,0.01710115,0.1030416,,,,
733.89512,0.0139911,0.005425996,0.0159205,0.1011869,,,,
733.945081,0.0134078,0.005025312,0.01482136,0.09720016,,,,
733.995042,0.01284882,0.004654217,0.0137981,0.09442575,,,,
734.045003,0.01231315,0.004310525,0.01284549,0.09312688,,,,
734.094964,0.01179981,0.003992214,0.01195865,0.1013501,,,,
734.144925,0.01130787,0.003697408,0.01113303,0.1251163,,,,
734.194886,0.01083644,0.003424372,0.01036441,0.139352,,,,
734.244847,0.01038466,0.003171499,0.009648862,0.1601756,,,,
734.294808,0.01570635,0.002937299,0.008982711,0.1725689,,,,
734.344769,0.01525226,0.002720393,0.008362551,0.1647466,,,,
734.39473,0.01723071,0.002519505,0.007785207,0.1832294,,,,
734.444691,0.01651235,0.002333452,0.007247722,0.1928484,,,,
734.494652,0.01582394,0.002161138,0.006747344,0.1841068,,,,
734.544613,0.01516423,0.002001548,0.006281512,0.2091877,,,,
734.594574,0.01453203,0.001853743,0.01300138,0.2068663,,,,
734.644535,0.01392618,0.001716853,0.01210378,0.2238921,,,,
734.694496,0.01334559,0.001590072,0.01126814,0.2415507,,,,
734.744457,0.01878312,0.001472653,0.0104902,0.2528065,,,,
734.794418,0.01800005,0.001363904,0.00976596,0.243615,,,,
734.844379,0.01724961,0.001263187,0.009791284,0.2325722,,,,
734.89434,0.01653047,0.002741483,0.009115301,0.2265296,,,,
734.944301,0.01584131,0.002539037,0.008485987,0.2162613,,,,
734.994262,0.01518087,0.002351542,0.007900121,0.2064584,,,,
735.044223,0.01454797,0.002177892,0.007354702,0.2143391,,,,
735.094184,0.01394146,0.002017065,0.008065696,0.2046233,,,,
735.144145,0.01336023,0.006175376,0.007508846,0.2086225,,,,
735.194106,0.01280324,0.005719353,0.006990441,0.2118105,,,,
735.244067,0.01226947,0.005297007,0.006507826,0.204603,,,,
735.294028,0.01175794,0.004905848,0.00605853,0.1953286,,,,
735.343989,0.01126775,0.004543575,0.005640253,0.1916194,,,,
735.39395,0.01079799,0.006877503,0.005250854,0.185162,,,,
735.443911,0.01034782,0.008107215,0.005197398,0.1790541,,,,
735.493872,0.009916411,0.01088149,0.008722075,0.1747579,,,,
735.543833,0.00950299,0.01007794,0.008119909,0.1821623,,,,
735.593794,0.009106806,0.009333733,0.007559316,0.1805598,,,,
735.643755,0.008727138,0.008644481,0.007037426,0.1844572,,,,
735.693716,0.008363299,0.008006128,0.006551567,0.176096,,,,
735.743677,0.008014629,0.007497962,0.006099252,0.1681138,,,,
735.793638,0.007680494,0.006944273,0.00573398,0.1604934,,,,
735.843599,0.00736029,0.006431472,0.00533811,0.1532184,,,,
735.89356,0.007053436,0.005956538,0.004969571,0.1462732,,,,
735.943521,0.006759374,0.005516677,0.01053017,0.1396428,,,,
735.993482,0.006477572,0.005109297,0.01152658,0.1415517,,,,
736.043443,0.006207519,0.007068716,0.01073079,0.1534748,,,,
736.093404,0.005948724,0.006546725,0.01273829,0.1474574,,,,
736.143365,0.005700719,0.00606328,0.01185885,0.1407733,,,,
736.193326,0.005463053,0.005615536,0.01104012,0.1343922,,,,
736.243287,0.005235295,0.005200856,0.01042269,0.1283004,,,,
736.293248,0.005017032,0.005022065,0.009703113,0.1224847,,,,
736.343209,0.004807869,0.004691315,0.0157186,0.1250295,,,,
736.39317,0.004607427,0.008405483,0.01575694,0.1242639,,,,
736.443131,0.004415341,0.007784779,0.0146691,0.1186312,,,,
736.493092,0.004231263,0.00720991,0.01365635,0.1132538,,,,
736.543053,0.004054859,0.006677493,0.01413911,0.1094376,,,,
736.593014,0.00388581,0.006184392,0.01316295,0.1044769,,,,
736.642975,0.003723809,0.005727705,0.01892009,0.1066482,,,,
736.692936,0.006979756,0.005304741,0.01761386,0.1103643,,,,
736.742897,0.006688766,0.004913012,0.01639781,0.1053616,,,,
736.792858,0.006409908,0.007078097,0.01526572,0.1005857,,,,
736.842819,0.008801221,0.006555413,0.01421178,0.09602627,,,,
736.89278,0.009297558,0.006071328,0.01417583,0.09167352,,,,
736.942741,0.008909938,0.0128903,0.01319714,0.09950108,,,,
736.992702,0.008538478,0.01193841,0.01228602,0.09499082,,,,
737.042663,0.008182504,0.01105682,0.01346307,0.090685,,,,
737.092624,0.007841371,0.01024032,0.01752242,0.08657436,,,,
737.142585,0.008168478,0.009484124,0.01631268,0.0832796,,,,
737.192546,0.01157066,0.008783767,0.01518646,0.08476458,,,,
737.242507,0.01108827,0.008135128,0.01772304,0.08504387,,,,
737.292468,0.010626,0.01015157,0.01649946,0.08118893,,,,
737.342429,0.01018299,0.009401928,0.01536035,0.07750873,,,,
737.39239,0.00975846,0.01222363,0.01767961,0.07399535,,,,
737.442351,0.009351625,0.01261355,0.01686056,0.07230864,,,,
737.492312,0.008961751,0.0116821,0.01569651,0.06903097,,,,
737.542273,0.008588131,0.01497306,0.01908068,0.06590188,,,,
737.592234,0.008230087,0.01386737,0.01776337,0.06291463,,,,
737.642195,0.01555848,0.01284333,0.016537,0.06006279,,,,
737.692156,0.0152807,0.0162222,0.01539529,0.06854329,,,,
737.742117,0.01464364,0.01502427,0.01433241,0.0654363,,,,
737.792078,0.01403314,0.0139148,0.01334291,0.07365847,,,,
737.842039,0.01344809,0.01288726,0.01242173,0.08187854,,,,
737.892,0.01288743,0.01193559,0.02217185,0.07816709,,,,
737.941961,0.01235015,0.01105421,0.02066378,0.07462387,,,,
737.991922,0.01183526,0.01023791,0.01923717,0.07978325,,,,
738.041883,0.01134184,0.01080954,0.02611603,0.07616676,,,,
738.091844,0.010869,0.01001131,0.024313,0.07271422,,,,
738.141805,0.01041586,0.009272023,0.02270782,0.06941817,,,,
738.191766,0.009981619,0.008587329,0.0247775,0.0734062,,,,
738.241727,0.00956548,0.007953196,0.02306688,0.07007878,,,,
738.291688,0.009166691,0.00736589,0.02147436,0.07622403,,,,
738.341649,0.008784526,0.006821955,0.01999179,0.07809935,,,,
738.39161,0.008418295,0.009371806,0.01861157,0.0745592,,,,
738.441571,0.008067331,0.008679743,0.01732664,0.07117952,,,,
738.491532,0.007731,0.01483993,0.01613042,0.06795304,,,,
738.541493,0.009444057,0.01374408,0.01501679,0.06487281,,,,
738.591454,0.009050329,0.01272914,0.01398004,0.0619322,,,,
738.641415,0.008673016,0.01178916,0.01743106,0.07087294,,,,
738.691376,0.008311434,0.01091858,0.01692445,0.0696746,,,,
738.741337,0.01205785,0.0101123,0.015756,0.08740266,,,,
738.791298,0.01155515,0.01374417,0.01466822,0.08406388,,,,
738.841259,0.01193271,0.01272923,0.02036387,0.08471131,,,,
738.89122,0.01624561,0.01178924,0.01895797,0.08087145,,,,
738.941181,0.01556833,0.01507863,0.01764912,0.0854637,,,,
738.991142,0.01491927,0.01396514,0.01643064,0.09060321,,,,
739.041103,0.01647031,0.01293388,0.01583644,0.09809859,,,,
739.091064,0.02153519,0.01397637,0.0147431,0.0936519,,,,
739.141025,0.02177368,0.01488225,0.01372525,0.09336284,,,,
739.190986,0.02192814,0.01378327,0.01277767,0.1078181,,,,
739.240947,0.02101395,0.01276544,0.0118955,0.1029309,,,,
739.290908,0.02013786,0.01182278,0.01107425,0.1009386,,,,
739.340869,0.01929831,0.01094972,0.01030969,0.09636318,,,,
739.39083,0.01849375,0.01014114,0.01271141,0.09326026,,,,
739.440791,0.01772274,0.009392262,0.01183382,0.09113034,,,,
739.490752,0.01789191,0.008698688,0.01101682,0.1087436,,,,
739.540713,0.01714599,0.008056331,0.01025623,0.1108643,,,,
739.590674,0.01643116,0.00746141,0.009548147,0.1096699,,,,
739.640635,0.01574614,0.00691042,0.00888895,0.1088071,,,,
739.690596,0.02014255,0.006400119,0.008275263,0.1076401,,,,
739.740557,0.0193028,0.005927501,0.007703945,0.1027609,,,,
739.790518,0.01849805,0.008884397,0.00717207,0.09810285,,,,
739.840479,0.01772686,0.008228327,0.006676916,0.1144462,,,,
739.89044,0.02249767,0.007620705,0.006215946,0.111777,,,,
739.940401,0.02452045,0.007057952,0.005786802,0.122043,,,,
739.990362,0.02349818,0.008077105,0.005387285,0.116511,,,,
740.040323,0.0230477,0.007914187,0.005015351,0.1286625,,,,
740.090284,0.02208683,0.007991807,0.004669094,0.1260144,,,,
740.140245,0.02116601,0.00740165,0.004346744,0.1203023,,,,
740.190206,0.02028359,0.007031478,0.004046648,0.1148491,,,,
740.240167,0.01943796,0.009073757,0.004529138,0.1121034,,,,
740.290128,0.01862758,0.009784597,0.004216449,0.1070219,,,,
740.340089,0.01785098,0.009062052,0.003925349,0.1021707,,,,
740.39005,0.01710677,0.008392863,0.003654345,0.09753944,,,,
740.440011,0.01639358,0.00777309,0.007809811,0.09425844,,,,
740.489972,0.01571012,0.01032464,0.007270628,0.1027443,,,,
740.539933,0.01505516,0.009562217,0.009116649,0.09912115,,,,
740.589894,0.0144275,0.01149263,0.009416143,0.09462811,,,,
740.639855,0.01382601,0.01064395,0.00876606,0.09795721,,,,
740.689816,0.0132496,0.009857949,0.008160857,0.09351692,,,,
740.739777,0.01269722,0.01125418,0.007597438,0.08927792,,,,
740.789738,0.01216786,0.01042311,0.007072916,0.08523106,,,,
740.839699,0.01166058,0.009653413,0.006584607,0.08136763,,,,
740.88966,0.01117444,0.01313746,0.00613001,0.07767934,,,,
740.939621,0.01070857,0.01216732,0.005706798,0.07415823,,,,
740.989582,0.01026213,0.01126883,0.007655287,0.07079673,,,,
741.039543,0.009834293,0.0152983,0.007126771,0.0675876,,,,
741.089504,0.009424296,0.0141686,0.006634744,0.06452394,,,,
741.139465,0.009031393,0.01312231,0.006176686,0.06159914,,,,
741.189426,0.008654869,0.01215329,0.01904293,0.05880693,,,,
741.239387,0.008294043,0.01509481,0.02326306,0.05614128,,,,
741.289348,0.00794826,0.01862026,0.03327655,0.05359647,,,,
741.339309,0.007616892,0.01724524,0.03097916,0.05400506,,,,
741.38927,0.00729934,0.01597176,0.02884038,0.05482961,,,,
741.439231,0.006995027,0.01479232,0.02684926,0.05234425,,,,
741.489192,0.006703401,0.01369998,0.02499561,0.04997155,,,,
741.539153,0.006423932,0.0126883,0.02326993,0.0477064,,,,
741.589114,0.006156115,0.01175133,0.02166339,0.04554392,,,,
741.639075,0.005899463,0.01088355,0.02016777,0.04347947,,,,
741.689036,0.005653512,0.01165479,0.0187754,0.0415086,,,,
741.738997,0.006787109,0.01079414,0.01747916,0.042699,,,,
741.788958,0.007352318,0.01034769,0.01627241,0.04471939,,,,
741.838919,0.007045796,0.01210688,0.01514897,0.04269232,,,,
741.88888,0.006752053,0.01251076,0.0141031,0.04075713,,,,
741.938841,0.006470557,0.0115869,0.01312943,0.03890966,,,,
741.988802,0.006846149,0.01073127,0.01222298,0.03714593,,,,
742.038763,0.006560729,0.009938814,0.01137912,0.03979543,,,,
742.088724,0.006287209,0.00920488,0.01059351,0.04404305,,,,
742.138685,0.006025092,0.01540549,0.009862144,0.0505976,,,,
742.188646,0.005773902,0.01426787,0.009181269,0.06390534,,,,
742.238607,0.005533185,0.01950531,0.0085474,0.06666383,,,,
742.288568,0.005302504,0.01806494,0.007957294,0.06364204,,,,
742.338529,0.005081439,0.01724639,0.007407928,0.06075722,,,,
742.38849,0.004869591,0.01648072,0.00689649,0.05800317,,,,
742.438451,0.004666576,0.0152637,0.006420361,0.05744745,,,,
742.488412,0.004472024,0.0161563,0.005977104,0.05804089,,,,
742.538373,0.004285583,0.01496323,0.005564449,0.05540996,,,,
742.588334,0.004106915,0.01710694,0.005180283,0.0528983,,,,
742.638295,0.003935695,0.01584367,0.00482264,0.05050048,,,,
742.688256,0.003771614,0.01555006,0.004489689,0.04821135,,,,
742.738217,0.003614374,0.01814536,0.004179724,0.04602599,,,,
742.788178,0.003463688,0.01680541,0.003891158,0.04393969,,,,
742.838139,0.003319285,0.01556441,0.003622516,0.04194795,,,,
742.8881,0.003180903,0.01441505,0.00337242,0.0400465,,,,
742.938061,0.003048289,0.01561871,0.00313959,0.03823124,,,,
742.988022,0.002921204,0.01446535,0.002922835,0.03649827,,,,
